agent_type	art_set_id	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale	main_unit
general	troy_sarpedon_chariot_2				false	true	default	1.35	troy_hero_sarpedon_chariot_melee
general	troy_sarpedon_chariot_3				false	true	default	1.35	troy_hero_sarpedon_chariot_range
general	troy_sarpedon_chariot_4				false	true	default	1.35	troy_hero_sarpedon_chariot_ranged
general	troy_warlord		troy_main_sbc_danaan_achaeans		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_aeolian_hero		troy_main_sbc_danaan_aeolians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_aeolian_hero_2		troy_main_sbc_danaan_aeolians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_aeolian_hero_2_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_aeolian_hero_2_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_aeolian_hero_2_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_aeolian_hero_3		troy_main_sbc_danaan_aeolians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_aeolian_hero_3_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_aeolian_hero_3_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_aeolian_hero_3_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_aeolian_hero_4		troy_main_sbc_danaan_aeolians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_aeolian_hero_4_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_aeolian_hero_4_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_aeolian_hero_4_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_aeolian_hero_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_aeolian_hero_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_aeolian_hero_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_agapenor				true	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_agapenor_chariot_1				true	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_agapenor_chariot_2				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_agapenor_chariot_3				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_alcinous				true	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_alcinous_chariot_1				true	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_alcinous_chariot_2				true	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_alcinous_chariot_3				true	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_dorian_hero		troy_main_sbc_danaan_dorians		false	true	troy_warlord_warmonger	1.35	troy_ach_chariots
general	troy_warlord_dorian_hero_2		troy_main_sbc_danaan_dorians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_dorian_hero_2_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_dorian_hero_2_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_dorian_hero_2_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_dorian_hero_3		troy_main_sbc_danaan_dorians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_dorian_hero_3_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_dorian_hero_3_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_dorian_hero_3_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_dorian_hero_4		troy_main_sbc_danaan_dorians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_dorian_hero_4_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_dorian_hero_4_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_dorian_hero_4_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_dorian_hero_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_dorian_hero_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_dorian_hero_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_hero_2		troy_main_sbc_danaan_achaeans		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_hero_2_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_hero_2_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_hero_2_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_hero_3		troy_main_sbc_danaan_achaeans		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_hero_3_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_hero_3_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_hero_3_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_hero_4		troy_main_sbc_danaan_achaeans		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_hero_4_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_hero_4_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_hero_4_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_ionian_hero		troy_main_sbc_danaan_ionians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_ionian_hero_2		troy_main_sbc_danaan_ionians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_ionian_hero_2_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_ionian_hero_2_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_ionian_hero_2_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_ionian_hero_3		troy_main_sbc_danaan_ionians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_ionian_hero_3_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_ionian_hero_3_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_ionian_hero_3_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_ionian_hero_4		troy_main_sbc_danaan_ionians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_ionian_hero_4_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_ionian_hero_4_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_ionian_hero_4_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_ionian_hero_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_ionian_hero_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_ionian_hero_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_lelegan_hero		troy_main_sbc_trojan_leleges		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_lelegan_hero_2		troy_main_sbc_trojan_leleges		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_lelegan_hero_2_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_lelegan_hero_2_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_lelegan_hero_2_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_lelegan_hero_3		troy_main_sbc_trojan_leleges		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_lelegan_hero_3_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_lelegan_hero_3_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_lelegan_hero_3_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_lelegan_hero_4		troy_main_sbc_trojan_leleges		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_lelegan_hero_4_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_lelegan_hero_4_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_lelegan_hero_4_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_lelegan_hero_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_lelegan_hero_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_lelegan_hero_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_maeonian_hero		troy_main_sbc_trojan_maeonians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_maeonian_hero_2		troy_main_sbc_trojan_maeonians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_maeonian_hero_2_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_maeonian_hero_2_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_maeonian_hero_2_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_maeonian_hero_3		troy_main_sbc_trojan_maeonians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_maeonian_hero_3_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_maeonian_hero_3_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_maeonian_hero_3_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_maeonian_hero_4		troy_main_sbc_trojan_maeonians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_maeonian_hero_4_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_maeonian_hero_4_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_maeonian_hero_4_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_maeonian_hero_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_maeonian_hero_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_maeonian_hero_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_menestheus				true	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_menestheus_chariot_1				true	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_menestheus_chariot_2				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_menestheus_chariot_3				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_mynes				true	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_mynes_chariot_1				true	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_mynes_chariot_2				true	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_mynes_chariot_3				true	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_oileus				true	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_oileus_chariot_1				true	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_oileus_chariot_2				true	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_oileus_chariot_3				true	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_pelasgian_hero		troy_main_sbc_trojan_pelasgians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_pelasgian_hero_2		troy_main_sbc_trojan_pelasgians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_pelasgian_hero_2_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_pelasgian_hero_2_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_pelasgian_hero_2_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_pelasgian_hero_3		troy_main_sbc_trojan_pelasgians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_pelasgian_hero_3_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_pelasgian_hero_3_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_pelasgian_hero_3_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_pelasgian_hero_4		troy_main_sbc_trojan_pelasgians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_pelasgian_hero_4_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_pelasgian_hero_4_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_pelasgian_hero_4_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_pelasgian_hero_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_pelasgian_hero_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_pelasgian_hero_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_phaenops				true	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_phaenops_chariot_1				true	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_phaenops_chariot_2				true	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_phaenops_chariot_3				true	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_telephos				true	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_telephos_chariot_1				true	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_telephos_chariot_2				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_telephos_chariot_3				true	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
general	troy_warlord_thracian_hero		troy_main_sbc_trojan_thracians		false	true	troy_warlord_warmonger	1.35	troy_hero_warlord_warmonger
general	troy_warlord_thracian_hero_2		troy_main_sbc_trojan_thracians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_thracian_hero_2_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_thracian_hero_2_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_thracian_hero_2_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_thracian_hero_3		troy_main_sbc_trojan_thracians		false	true	troy_warlord_utility	1.35	troy_hero_warlord_utility
general	troy_warlord_thracian_hero_3_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot
general	troy_warlord_thracian_hero_3_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot_melee
general	troy_warlord_thracian_hero_3_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_utility_chariot_range
general	troy_warlord_thracian_hero_4		troy_main_sbc_trojan_thracians		false	true	troy_warlord_tactician	1.35	troy_hero_warlord_tactician
general	troy_warlord_thracian_hero_4_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_tactician_chariot
general	troy_warlord_thracian_hero_4_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_melee
general	troy_warlord_thracian_hero_4_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_tactician_chariot_range
general	troy_warlord_thracian_hero_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot
general	troy_warlord_thracian_hero_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_heavy
general	troy_warlord_thracian_hero_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_warlord_warmonger_chariot_javelin
