character_skill_key	effect_key	effect_scope	level	value
troy_main_hero_ability_throw_spear_spec_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_warning_shout	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_warning_shout	troy_effect_hero_warlord_ability_warning_shout	character_to_character_own	1	1.0
troy_main_hero_ability_warning_shout_spec_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_warning_shout_spec_defence	troy_effect_hero_warlord_ability_warning_shout_replace	character_to_character_own	1	1.0
troy_main_hero_ability_warning_shout_spec_defence	troy_effect_hero_warlord_ability_warning_shout_spec_defense	character_to_character_own	1	1.0
troy_main_hero_ability_warning_shout_spec_radius	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_warning_shout_spec_radius	troy_effect_hero_warlord_ability_warning_shout_replace	character_to_character_own	1	1.0
troy_main_hero_ability_warning_shout_spec_radius	troy_effect_hero_warlord_ability_warning_shout_spec_radius	character_to_character_own	1	1.0
troy_main_hero_achilles_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_achilles_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_achilles_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_achilles_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_achilles_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_achilles_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_achilles_unit_knights_vow	troy_effect_hero_achilles_unit_knights_vow	character_to_force_own	1	-10.0
troy_main_hero_achilles_unit_knights_vow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_achilles_unit_knights_vow_spec_melee	troy_effect_hero_achilles_unit_knights_vow_spec_melee	character_to_force_own	1	-10.0
troy_main_hero_achilles_unit_knights_vow_spec_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_achilles_unit_knights_vow_spec_shock	troy_effect_hero_achilles_unit_knights_vow_spec_shock	character_to_force_own	1	-15.0
troy_main_hero_achilles_unit_knights_vow_spec_shock	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_aeneas_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_aeneas_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_aeneas_unit_knights_vow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_unit_knights_vow	troy_effect_hero_unit_aeneas_knights_vow	general_to_force_own	1	-5.0
troy_main_hero_aeneas_unit_knights_vow_spec_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_unit_knights_vow_spec_melee	troy_effect_hero_unit_aeneas_knights_vow_spec_melee	general_to_force_own	1	-10.0
troy_main_hero_aeneas_unit_knights_vow_spec_shock	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_unit_knights_vow_spec_shock	troy_effect_hero_unit_aeneas_knights_vow_spec_shock	general_to_force_own	1	-10.0
troy_main_hero_aeneas_unit_leadership_spec_clubs	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_aeneas_unit_leadership_spec_clubs	troy_effect_hero_unit_morale_spec_clubs_mod	general_to_force_own	1	6.0
troy_main_hero_agamemnon_self_mount_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_agamemnon_self_mount_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_agamemnon_self_mount_javelin_spec_flank	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_agamemnon_self_mount_javelin_spec_flank	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_agamemnon_self_mount_javelin_spec_skirmish	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_agamemnon_self_mount_javelin_spec_skirmish	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_agamemnon_unit_knights_vow	troy_effect_hero_agamemnon_unit_knights_vow	general_to_force_own	1	-5.0
troy_main_hero_agamemnon_unit_knights_vow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_agamemnon_unit_knights_vow_spec_missile	troy_effect_hero_agamemnon_unit_knights_vow_spec_missile	general_to_force_own	1	-10.0
troy_main_hero_agamemnon_unit_knights_vow_spec_missile	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_agamemnon_unit_knights_vow_spec_shock	troy_effect_hero_agamemnon_unit_knights_vow_spec_shock	general_to_force_own	1	-10.0
troy_main_hero_agamemnon_unit_knights_vow_spec_shock	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_skirmisher_self_mount_bow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_skirmisher_self_mount_bow	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_archer_skirmisher_self_mount_bow_spec_sharpshooter	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_skirmisher_self_mount_bow_spec_sharpshooter	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_archer_skirmisher_self_mount_bow_spec_support	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_skirmisher_self_mount_bow_spec_support	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_archer_trickster_self_mount_bow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_trickster_self_mount_bow	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_archer_trickster_self_mount_bow_spec_sharpshooter	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_trickster_self_mount_bow_spec_sharpshooter	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_archer_trickster_self_mount_bow_spec_support	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_archer_trickster_self_mount_bow_spec_support	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_campaign_agent_recruitment_rank	troy_effect_hero_campaign_agent_recruitment_rank	character_to_province_own	1	5.0
troy_main_hero_campaign_agent_recruitment_rank	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_agent_recruitment_rank_spec_cost	troy_effect_hero_campaign_agent_recruitment_rank_spec_cost	character_to_character_provincewide_any	1	-15.0
troy_main_hero_campaign_agent_recruitment_rank_spec_cost	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_agent_recruitment_rank_spec_success_chance	troy_effect_hero_campaign_agent_recruitment_rank_spec_success_chance	character_to_character_provincewide_any	1	15.0
troy_main_hero_campaign_agent_recruitment_rank_spec_success_chance	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_ambush_success_defence	troy_effect_hero_campaign_ambush_defence	general_to_force_own	1	15.0
troy_main_hero_campaign_ambush_success_defence	troy_effect_hero_campaign_ambush_success	general_to_force_own	1	20.0
troy_main_hero_campaign_ambush_success_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_ambush_success_defence_spec_attack_charge_movement	troy_effect_hero_campaign_ambush_success_spec_bonuses_attack	general_to_force_own	1	10.0
troy_main_hero_campaign_ambush_success_defence_spec_attack_charge_movement	troy_effect_hero_campaign_ambush_success_spec_bonuses_charge	general_to_force_own	1	15.0
troy_main_hero_campaign_ambush_success_defence_spec_attack_charge_movement	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_ambush_success_defence_spec_morale_hapiness	troy_effect_army_morale_mult_defending	general_to_force_own	1	8.0
troy_main_hero_campaign_ambush_success_defence_spec_morale_hapiness	troy_effect_hero_campaign_ambush_defence_spec_enemy_province_happiness	character_to_enemy_province	1	-5.0
troy_main_hero_campaign_ambush_success_defence_spec_morale_hapiness	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_campaign_movement	troy_effect_hero_campaign_campaign_movement	general_to_force_own	1	10.0
troy_main_hero_campaign_campaign_movement	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_campaign_movement_spec_land	troy_effect_hero_campaign_campaign_movement	general_to_force_own	1	5.0
troy_main_hero_campaign_campaign_movement_spec_land	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_campaign_movement_spec_naval	troy_effect_hero_campaign_campaign_movement_spec_naval	general_to_force_own	1	10.0
troy_main_hero_campaign_campaign_movement_spec_naval	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_casualties_post_battle	troy_effect_hero_aura_morale_mod	character_to_character_own	1	8.0
troy_main_hero_campaign_casualties_post_battle	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_casualties_post_battle_spec_ancillary_drop_chance	troy_effect_hero_campaign_casualties_post_battle_spec_ancillary_drop_chance	general_to_character_own	1	40.0
troy_main_hero_campaign_casualties_post_battle_spec_ancillary_drop_chance	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_casualties_post_battle_spec_movement	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_casualties_post_battle_spec_movement	troy_effect_horde_army_campaign_movement_after_battle_mod_dummy	character_to_character_own	1	20.0
troy_main_hero_campaign_happiness_growth	troy_effect_add_outcome_hero_campaign_happiness	character_to_province_own	1	3.0
troy_main_hero_campaign_happiness_growth	troy_effect_hero_campaign_growth	character_to_province_own	1	20.0
troy_main_hero_campaign_happiness_growth	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_happiness_growth_spec_favour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_happiness_growth_spec_favour	troy_main_hero_campaign_happiness_growth_spec_favour_dummy	character_to_region_own	1	5.0
troy_main_hero_campaign_happiness_growth_spec_garrison_growth	troy_effect_hero_campaign_growth	character_to_province_own	1	20.0
troy_main_hero_campaign_happiness_growth_spec_garrison_growth	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_happiness_growth_spec_garrison_growth	troy_main_hero_campaign_happiness_spec_garrison_dummy	character_to_character_own	1	5.0
troy_main_hero_campaign_income_raiding_attrition	troy_effect_hero_campaign_attrition	general_to_force_own	1	-15.0
troy_main_hero_campaign_income_raiding_attrition	troy_effect_hero_campaign_raiding	general_to_force_own	1	35.0
troy_main_hero_campaign_income_raiding_attrition	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_income_raiding_attrition_spec_movement_attrition	troy_effect_hero_campaign_attrition	general_to_force_own	1	-15.0
troy_main_hero_campaign_income_raiding_attrition_spec_movement_attrition	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_income_raiding_attrition_spec_movement_attrition	troy_main_hero_raiding_campaign_movement_dummy	character_to_character_own	1	1.0
troy_main_hero_campaign_income_raiding_attrition_spec_replenishment	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_income_raiding_attrition_spec_replenishment	troy_main_hero_campaign_income_raiding_attrition_spec_replenishment_dummy	character_to_force_own	1	7.0
troy_main_hero_campaign_influence_food	troy_effect_hero_campaign_additional_resource_food	character_to_faction	1	400.0
troy_main_hero_campaign_influence_food	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_influence_food	troy_main_effect_influence_factor_character_hero	character_to_region_own_pseudo_provincewide	1	2.0
troy_main_hero_campaign_influence_food_spec_adjacent_stone	troy_effect_hero_campaign_additional_resource_food_spec_stone	character_to_faction	1	60.0
troy_main_hero_campaign_influence_food_spec_adjacent_stone	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_influence_food_spec_adjacent_stone	troy_main_effect_influence_factor_character_hero	character_to_region_own_pseudo_provincewide	1	3.0
troy_main_hero_campaign_influence_food_spec_local_wood	troy_effect_hero_campaign_additional_resource_food_spec_wood	character_to_faction	1	100.0
troy_main_hero_campaign_influence_food_spec_local_wood	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_influence_food_spec_local_wood	troy_main_effect_influence_factor_character_hero	character_to_region_own_pseudo_provincewide	1	3.0
troy_main_hero_campaign_lightning_strike	troy_effect_hero_campaign_lightning_strike	character_to_character_own	1	1.0
troy_main_hero_campaign_lightning_strike	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_lightning_strike_spec_ammo	troy_effect_hero_campaign_lightning_strike_spec_ammo	general_to_force_own	1	20.0
troy_main_hero_campaign_lightning_strike_spec_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_lightning_strike_spec_aura_size_strength	troy_effect_hero_campaign_lightning_strike_spec_aura_size	character_to_character_own	1	50.0
troy_main_hero_campaign_lightning_strike_spec_aura_size_strength	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_post_battle	troy_effect_army_post_battle_loot_mod	character_to_character_own	1	30.0
troy_main_hero_campaign_post_battle	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_post_battle_spec_favour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_post_battle_spec_favour	troy_effect_post_battle_captives_mod	character_to_force_own	1	20.0
troy_main_hero_campaign_post_battle_spec_influence	troy_effect_hero_campaign_income_post_battle_spec_influence	general_to_force_own	1	20.0
troy_main_hero_campaign_post_battle_spec_influence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_recruitment_capacity	troy_effect_hero_campaign_recruitment_capacity	character_to_province_own	1	1.0
troy_main_hero_campaign_recruitment_capacity	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_recruitment_capacity_spec_strength	troy_effect_hero_campaign_recruitment_capacity_spec_recruitment_capacity	character_to_province_own	1	1.0
troy_main_hero_campaign_recruitment_capacity_spec_strength	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_recruitment_cost	troy_effect_hero_campaign_recruitment_cost	general_to_force_own	1	-5.0
troy_main_hero_campaign_recruitment_cost	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_recruitment_cost_spec_missile	troy_effect_hero_campaign_recruitment_cost_spec_missile	general_to_force_own	1	-7.0
troy_main_hero_campaign_recruitment_cost_spec_missile	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_recruitment_cost_spec_shock	troy_effect_hero_campaign_recruitment_cost_spec_shock	general_to_force_own	1	-7.0
troy_main_hero_campaign_recruitment_cost_spec_shock	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_replenishment	troy_effect_hero_campaign_replenishment	general_to_force_own	1	4.0
troy_main_hero_campaign_replenishment	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_replenishment_spec_ally	troy_effect_hero_campaign_replenishment	general_to_force_own	1	7.0
troy_main_hero_campaign_replenishment_spec_ally	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_replenishment_spec_enemy	troy_effect_hero_campaign_replenishment_spec_replenishment_enemy	general_to_force_own	1	4.0
troy_main_hero_campaign_replenishment_spec_enemy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_sacking_razing	troy_effect_hero_campaign_razing	character_to_character_own_armytext	1	30.0
troy_main_hero_campaign_sacking_razing	troy_effect_hero_campaign_sacking	general_to_force_own	1	15.0
troy_main_hero_campaign_sacking_razing	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_sacking_razing_spec_damage	effect_bundle_hero_influence_when_razing_dummy	character_to_character_own	1	15.0
troy_main_hero_campaign_sacking_razing_spec_damage	troy_effect_hero_campaign_sacking_spec_building_damage	general_to_force_own	1	50.0
troy_main_hero_campaign_sacking_razing_spec_damage	troy_effect_hero_campaign_sacking_spec_sacking	general_to_force_own	1	25.0
troy_main_hero_campaign_sacking_razing_spec_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_sacking_razing_spec_replenishment	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_sacking_razing_spec_replenishment	troy_main_hero_campaign_sacking_razing_spec_replenishment_dummy	character_to_force_own	1	15.0
troy_main_hero_campaign_siege_holdout	troy_effect_hero_campaign_holdout	character_to_character_own	1	-2.0
troy_main_hero_campaign_siege_holdout	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_siege_holdout_spec_attrition	troy_effect_hero_campaign_holdout_spec_attrition_besieged	general_to_force_enemy_regionwide	1	10.0
troy_main_hero_campaign_siege_holdout_spec_attrition	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_siege_holdout_spec_experience	troy_effect_hero_campaign_holdout_spec_experience	character_to_force_own	1	100.0
troy_main_hero_campaign_siege_holdout_spec_experience	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_stalk	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_stalk	troy_main_hero_campaign_stalk_dummy	character_to_character_own	1	1.0
troy_main_hero_campaign_stalk_spec_prevent_replenishment	troy_effect_hero_campaign_stalk_spec_prevent_replenishment	character_to_region_enemy	1	-100.0
troy_main_hero_campaign_stalk_spec_prevent_replenishment	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_stalk_spec_speed	troy_effect_hero_campaign_stalk_spec_speed	general_to_force_own	1	9.0
troy_main_hero_campaign_stalk_spec_speed	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_upkeep	troy_effect_hero_campaign_upkeep	general_to_force_own	1	-5.0
troy_main_hero_campaign_upkeep	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_upkeep_spec_archers	troy_effect_hero_campaign_upkeep_spec_archers	general_to_force_own	1	-15.0
troy_main_hero_campaign_upkeep_spec_archers	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_upkeep_spec_club	troy_effect_hero_campaign_upkeep_spec_clubs	general_to_force_own	1	-20.0
troy_main_hero_campaign_upkeep_spec_club	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance	troy_effect_hero_campaign_enemy_agent_failure	character_to_character_own	1	-25.0
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance	troy_effect_hero_campaign_wounded_time	character_to_character_own	1	-2.0
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance_spec_general_upkeep	troy_effect_hero_campaign_wounded_time_spec_character_upkeep	character_to_force_own_factionwide	1	-15.0
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance_spec_general_upkeep	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance_spec_line_of_sight_enemy_agent_resistance	troy_effect_hero_campaign_enemy_agent_failure_spec_critical_failure	character_to_character_own	1	15.0
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance_spec_line_of_sight_enemy_agent_resistance	troy_effect_hero_campaign_wounded_time_spec_line_of_sight	character_to_character_own	1	100.0
troy_main_hero_campaign_wound_recovery_enemy_agent_resistance_spec_line_of_sight_enemy_agent_resistance	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_aggro_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_aggro_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_aggro_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_aggro_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_aggro_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_aggro_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_quick_self_mounts_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_quick_self_mounts_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_quick_self_mounts_javelin_spec_flank	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_quick_self_mounts_javelin_spec_flank	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_quick_self_mounts_javelin_spec_skirmish	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_quick_self_mounts_javelin_spec_skirmish	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_tank_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_defender_tank_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_tank_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_defender_tank_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_balanced_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_balanced_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_balanced_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_disruptor_self_mount_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_disruptor_self_mount_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_disruptor_self_mount_javelin_spec_flank	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_disruptor_self_mount_javelin_spec_flank	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_disruptor_self_mount_javelin_spec_skirmish	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_disruptor_self_mount_javelin_spec_skirmish	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_killer_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_killer_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_killer_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_killer_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_fighter_killer_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_fighter_killer_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_hector_self_enemy_achaeans	troy_effect_hero_level_up_health	general_to_character_own	1	2.5
troy_main_hero_hector_self_enemy_achaeans	troy_effect_hero_self_enemy_danaans	general_to_character_own	1	15.0
troy_main_hero_hector_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_hector_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_hector_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_hector_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_hector_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_hector_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_hector_unit_knights_vow	troy_effect_hero_hector_unit_knights_vow	general_to_force_own	1	-5.0
troy_main_hero_hector_unit_knights_vow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_hector_unit_knights_vow_spec_spear	troy_effect_hero_hector_unit_knights_vow_spec_spear	general_to_force_own	1	-10.0
troy_main_hero_hector_unit_knights_vow_spec_spear	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_hector_unit_knights_vow_spec_sword	troy_effect_hero_hector_unit_knights_vow_spec_swords	general_to_force_own	1	-10.0
troy_main_hero_hector_unit_knights_vow_spec_sword	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_self_mount_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_self_mount_melee	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_menelaus_self_mount_melee_spec_heavy	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_self_mount_melee_spec_heavy	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_menelaus_self_mount_melee_spec_javelin	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_self_mount_melee_spec_javelin	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_menelaus_unit_knights_vow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_unit_knights_vow	troy_effect_hero_menelaus_unit_knights_vow	general_to_force_own	1	-5.0
troy_main_hero_menelaus_unit_knights_vow_spec_melee	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_unit_knights_vow_spec_melee	troy_effect_hero_menelaus_unit_knights_vow_spec_melee	general_to_force_own	1	-10.0
troy_main_hero_menelaus_unit_knights_vow_spec_shock	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_menelaus_unit_knights_vow_spec_shock	troy_effect_hero_menelaus_unit_knights_vow_spec_shock	general_to_force_own	1	-10.0
troy_main_hero_odysseus_self_mount_bow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_odysseus_self_mount_bow	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_main_hero_odysseus_self_mount_bow_spec_sharpshooter	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
