key	text	tooltip
ui_text_replacements_localised_text_hp_title_unit_dardanian_defenders	Dardanian Defenders	true
ui_text_replacements_localised_text_hp_title_the_war_gods_call	The War God's Call	true
ui_text_replacements_localised_text_hp_campaign_description_loyalty	[[img:icon_loyalty]][[/img]]{{tr:hp_title_loyalty}} is a measure of the willingness of a [[img:icon_general]][[/img]]Hero to follow the leader of his or her [[sl:campaign_factions]]faction[[/sl]].	true
ui_text_replacements_localised_text_hp_title_sermon_of_dread	Sermon of Dread	true
ui_text_replacements_localised_text_hp_description_unit_ability_immune_to_flanking	The ancient tactic of outflanking the enemy is very hard to counter, but this unit is the quickest to respond, receiving no penalties whatsoever as a result.	true
ui_text_replacements_localised_text_hp_title_fortify	Fortify	true
ui_text_replacements_localised_text_hp_descripton_unit_weight_class_heavy_chariot	Heavy chariots are slow but tough and can wreak havoc in the enemy lines with their devastating charge punching through all but the toughest and heaviest units. 	true
ui_text_replacements_localised_text_hp_title_hector_faction_mechanics	Hector Faction Mechanics	true
ui_text_replacements_localised_text_hp_title_hippolyta_faction_mechanics	Hippolyta Faction Mechanics	true
ui_text_replacements_localised_text_troy_main_incident_massive_bird_migration_aphrodite_desc	Aphrodite's beauty has disturbed many a mortal man, and it is likely the birds themselves became agitated at her glorious sight. You curse the goddess' fickle nature, and hope she soon returns to Olympus.	true
ui_text_replacements_localised_text_frontend_pen_fm_horde_3	[[img:penthesilea_flag]][[/img]]You have very limited resource production.	true
ui_text_replacements_localised_text_troy_main_fm_priam_dilemma_fighting_choice_war_title	Reject Peace	true
ui_text_replacements_localised_text_troy_camp_victory_desc_homeric	You have won the campaign and fulfilled the destiny of your Epic Hero!	true
ui_text_replacements_localised_text_troy_camp_victory_title_head_to_head	Head-to-Head Victory	true
ui_text_replacements_localised_text_troy_effect_text_agent_critical_failure_mod	%+n% to critical failure chance of an agent action	true
ui_text_replacements_localised_text_troy_fm_priam_sabotage_you_succeed	You have succeeded in undermining your brother's efforts to secure the throne, leading to your father King Priam's benevolence towards him falling by	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_sack_raze_title	A King's Wrath	true
ui_text_replacements_localised_text_frontend_aen_fm_stygian_voices_3	[[img:dardania_flag]][[/img]]As important Heroes die in the war, you can converse with them too.	true
ui_text_replacements_localised_text_hp_agent_actions_satyr_heroism_flavour_desc	The satyr apprises the army with stories of past glory and valorous deeds, drawing recruits to its banner in search of prestige and renown.	true
ui_text_replacements_localised_text_troy_main_fm_priam_benevolence_milestone_desc	As you and your sibling compete for Priam's benevolence, one of you will earn rewards that denote your status as his favourite son. Each of these can only be won once, by the brother who first reaches the associated milestone; the second to reach this level will receive nothing.\\n\\nGaining %d of Priam's benevolence before your brother will yield a permanent boon to your faction leader and a high-ranking Hero under your command, sent from Priam himself!	true
ui_text_replacements_localised_text_hp_agent_actions_spy_sedition_title	Murmurs of Sedition	true
ui_text_replacements_localised_text_hp_battle_unit_types_swords	Armed with swords and possibly shields, swordsmen are well-rounded offensive infantry who cause a mixture of base and armour-piercing damage.	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_defender_hallowed_ground	Hallowed Ground	true
ui_text_replacements_localised_text_hp_description_hero_battle_abilities_2	As Heroes fight in battle, they accumulate rage. Rage is visible next to the unit banner of the Hero and also above their portrait in the bottom left-hand side of the screen when a Hero is selected. Rage is spent by using abilities and contributes to the Aristeia bar.	true
ui_text_replacements_localised_text_hp_title_battle_unit_details	Unit Details Panel	true
ui_text_replacements_localised_text_hp_campaign_provinces_2	All regions are delineated by boundary lines which are colour-coded according to your diplomatic relations with the owning faction. White lines indicate the boundaries of neutral territory; blue lines indicate the boundaries of friendly or allied territory; red lines indicate the territorial boundaries of a faction you are at war with.	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_fighter_olympian_throw	The Hero hurls a spear with high armour-piercing damage at a target enemy unit.	true
ui_text_replacements_localised_text_hp_title_building_illyrian_market	Illyrian Market	true
ui_text_replacements_localised_text_difficulty_campaign_desc_legendary	[[col:red]]On this difficulty level manual saves are not allowed in campaign. Orders cannot be issued when a battle is paused.[[/col]]	true
ui_text_replacements_localised_text_hp_description_amazons_unit_aristomachoi	Myths tell of the Amazonomachies, a series of savage battles opposing Ancient Greece and the Amazons. These tales depict the Amazons as barbaric female warriors whose brutality stands in stark contrast to the Greeks' civilised conception of honour. The most famous of these stories recounts how Heracles travelled to Themiscyra to claim Hippolyta's girdle as his own for his ninth labour, while another describes how the Thracian hero Penthesilea fought on Troy's side in the Trojan War. According to the Aethiopis, she was killed in single combat by Achilles, who then fell in love with her upon removing her helmet.	true
ui_text_replacements_localised_text_agent_action_description_spy_supply_bases	([[col:yellow]]Unlocks safe haven buildings in target settlement.[[/col]])	true
ui_text_replacements_localised_text_hp_title_gold_vein_smelter	Gold Vein Smelter	true
ui_text_replacements_localised_text_hp_title_bowyer	Bowyer	true
ui_text_replacements_localised_text_hp_description_unit_giants	History is rife with myths of gigantic human beings living on the fringes of civilisation around the globe. Given the lack of supporting archaeological evidence, it is likely such legends arose from encounters with tribes of taller, broader men whose might made an impression on the battlefield. As the tales of their fearful size grew bolder with time, these men became towering, unearthly creatures. In Mycenaean Greece, the giants were considered the mortal descendants of the mighty Titans, forebears of the gods, whom Zeus and the Olympians conquered during the 'Titanomachy' to win rightful dominion over the world.	true
ui_text_replacements_localised_text_hp_description_odysseus	Shrewd and resourceful Odysseus, ruler of Ithaca, was a brilliant diplomat and a trusted advisor to the kings of Achaea. In the Iliad, Lord Agamemnon, in his hour of need, beseeched him to convince Achilles to re-join the war effort. A wise, battle-hardened commander who believed that the path to victory lay in stealth rather than direct confrontation, he is said to have been the mastermind behind the Trojan Horse, an ingenious stratagem that led to the downfall of the great city.\\n\\nA formidable combatant in his own right, Odysseus nevertheless preferred to employ subterfuge and guerrilla tactics to defeat his opponents. He fired at his enemies from afar wielding a mighty bow that only he could string. He was also renowned as an accomplished seaman and keen naval strategist: the Ithacan general's ten-year journey at sea following his victory against Troy is the subject of Homer's second epic poem, 'The Odyssey'.	true
ui_text_replacements_localised_text_hp_gameplay_campaign_victory_personal_title	Homeric Victory	true
ui_text_replacements_localised_text_hp_title_unit_bowmen	Bowmen	true
ui_text_replacements_localised_text_hp_title_deceive_army	Deceive Army	true
ui_text_replacements_localised_text_troy_st_army_commanders_5	You can switch your armies' current stances through this menu. You can select one of several stances, each one with specific bonuses and drawbacks. Take your time to study them.	true
ui_text_replacements_localised_text_hp_title_snipe	Snipe	true
ui_text_replacements_localised_text_troy_effect_text_agent_envoy_fatigue_resistance_mod_stamina	%+n% fatigue for units during battle	true
ui_text_replacements_localised_text_hp_title_artisan_goldsmith	Artisan Goldsmith	true
ui_text_replacements_localised_text_troy_effect_text_gods_success_rate_agents	%+n% to success chance of all agent actions	true
ui_text_replacements_localised_text_hp_title_battle_grouping_2	Grouping	true
ui_text_replacements_localised_text_effect_scopes_regionwide	(this region)	true
ui_text_replacements_localised_text_hp_campaign_armies_heroes_1	A Hero may be recruited via the Settlement panel to lead a new army as its general. Each army can only ever have one general, but if they fall in battle you will be prompted to recruit a new one afterwards – providing your force survives the encounter to fight another day!	true
ui_text_replacements_localised_text_hp_title_helen_my_love	Helen, My Love	true
ui_text_replacements_localised_text_hp_title_unit_renowned_laconian_axemen	Renowned Laconian Axemen	true
ui_text_replacements_localised_text_hp_description_advisor	On both the battlefield and the campaign map, the advisor will periodically appear to deliver information and offer assistance. You can adjust the level of advice provided via the Advisor panel settings, accessed from the main menu or the Advisor panel itself. You can reduce advice frequency so only the most important points are made or turn it off altogether if you wish. Received advice is archived and can be accessed at any point by clicking the back or forward buttons on the Advisor panel. You can also reset advice in the options to see it all again as you play.	true
ui_text_replacements_localised_text_hp_battle_title_units_link	{{tr:hp_battle_point_5_unit_cards}}	true
ui_text_replacements_localised_text_hp_description_unit_sword	The Late Bronze Age saw the introduction of the highly-successful Naue Type II sword, also called 'grip-tongue', which would remain in widespread use across Europe well into the Iron Age, five hundred years later. While previous blades were employed for stabbing in the manner of a long dagger, this design allowed warriors to slash through flesh or armour without the risk of their weapons breaking at the hilt. This versatile addition to Anatolian battlefields allowed soldiers much  greater mobility, and often proved decisive for both defence and offence.	true
ui_text_replacements_localised_text_hp_title_building_illyrian_trading_base	Illyrian Trading Base	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_buildings_religion_title	For the Gods	true
ui_text_replacements_localised_text_tooltip_text_click_help_pages	Click to open help pages	true
ui_text_replacements_localised_text_hp_title_encourage	Encourage	true
ui_text_replacements_localised_text_hp_title_apprentice_fletcher	Apprentice Fletcher	true
ui_text_replacements_localised_text_troy_event_feed_string_alliance_menelaus_call_to_arms	Now this faction answers the Call to Arms – their units can be recruited into our armies!	true
ui_text_replacements_localised_text_hp_battle_negative_modifiers_2	Routing units will also cause any nearby friendly units to suffer an area-effect morale penalty.	true
ui_text_replacements_localised_text_effect_scopes_own_province	(own province)	true
ui_text_replacements_localised_text_effect_scopes_own_regions_factionwide	(own regions factionwide)	true
ui_text_replacements_localised_text_icon_treasury	[[img:icon_treasury]][[/img]]	true
ui_text_replacements_localised_text_troy_early_game_mission_make_non_aggression_pact_description_1	A wise ruler knows that military might alone cannot conquer the world. Forging alliances with other kingdoms will ensure that you can strategically strike at your enemies without fear of treachery close to home. Negotiate with another faction to forge a pact of non-aggression with them.	true
ui_text_replacements_localised_text_hp_title_hero_abilities	Hero Abilities	true
ui_text_replacements_localised_text_hp_title_achilles_unit_roster	Achilles Unit Roster	true
ui_text_replacements_localised_text_troy_divine_will_athena_cult_level_2_title	Mentor of Heroes	true
ui_text_replacements_localised_text_agent_action_description_satyr_foreign_army	([[col:yellow]]Reduces melee attack and increases stamina loss for all units in foreign army. The satyr is removed afterwards.[[/col]])	true
ui_text_replacements_localised_text_troy_st_recruitment_1	When an army is selected, click on the Local Recruitment button to muster units into it.	true
ui_text_replacements_localised_text_hp_title_building_tomb_of_kings	Tomb of Kings	true
ui_text_replacements_localised_text_hp_description_battle_interface	The battle HUD consists of several panels containing much useful information to help you attain victory. The central Army panel displays all basic information about your army and enables you to select units, issue orders to them, or switch on abilities where appropriate. Most of the management required to fight the battle occurs here.	true
ui_text_replacements_localised_text_hp_description_unit_myrmidons	The unwavering  brothers in arms of Achilles, the Myrmidons fought their enemies like ravenous wolves, and their sole presence on the battlefield was enough to turn the tide of any engagement. A truly elite fighting force, their resolve in battle was said to be unshakable. Originally from Thessaly, they were loyal to Achilles above all. When their legendary commander, slighted by Agamemnon, refused to lead them in battle, the Mycenaean king had no choice but to send a contingent of diplomats, led by Odysseus, to plead for their return.	true
ui_text_replacements_localised_text_character_desc_troy_ama_archer_trickster	This Hero uses trickery and deceit to evade her foes, and a deadly bow to strike when they least expect, defeating raw strength with shrewd cunning.	true
ui_text_replacements_localised_text_hp_title_camera_controls	Camera Controls	true
ui_text_replacements_localised_text_troy_st_province_7	Click here to open the Building Browser, listing every building available for construction in the currently-selected settlement.	true
ui_text_replacements_localised_text_troy_early_game_mission_construct_agent_building_description_1	Agents are talented individuals who have pledged their exceptional skills to your service. Although they will never replace the might of an army, they may prove extremely useful in growing your influence or undermining that of your rivals. Construct a building that will allow you to recruit one such agent.	true
ui_text_replacements_localised_text_hp_title_victory_conditions	Victory Conditions	true
ui_text_replacements_localised_text_hp_description_unit_ability_perfect_vigour	Even when performing the most tiring, fatigue-inducing acts, this unit never loses vigour, ensuring its troops always fight to the best of their abilities.	true
ui_text_replacements_localised_text_hp_help_aristea_02	In game terms, the "Aristeia" ability is an Epic Hero’s finest moment in battle, when they pour all their valour and energy in defeating the opponent in a manner worthy of an epic poem. Activating your Epic Hero’s "Aristeia" ability will grant them a powerful combat bonus that can turn the tide of battle. The "Aristeia" ability can only be activated once per battle.	true
ui_text_replacements_localised_text_hp_title_precious_resources	Precious Resources	true
ui_text_replacements_localised_text_character_desc_troy_odysseus	Shrewd and resourceful Odysseus, ruler of Ithaca, is a trusted advisor to the kings of Achaea and a brilliant diplomat; he prefers subterfuge and guerrilla tactics to defeat his opponents. 	true
ui_text_replacements_localised_text_hp_title_messengers_square	Messenger's Square	true
ui_text_replacements_localised_text_hp_description_unit_dendra_armour	While Achaean heavy infantry typically relied on helmets and shields for defence, the Late Bronze Age saw the introduction of improved metal armour offering full-body coverage. Fashioned out of bronze and held together by leather thongs, this state-of-the-art protection offered a full range of motion by pushing Achaean metalworking to its limits. Despite this, movement remained cumbersome due to the suit's weight, thus rendering wearers vulnerable to a light swordsmen charge. For this reason, heavy infantry was best deployed in conjunction with light infantry to guard the flanks.	true
ui_text_replacements_localised_text_hp_title_coastal_mastery	Coastal Mastery	true
ui_text_replacements_localised_text_hp_help_hecatombs_title	Hecatombs	true
ui_text_replacements_localised_text_hp_title_barracks	Barracks	true
ui_text_replacements_localised_text_hp_building_description_main_core_bronze_settlement	The advent of the Bronze Age was heralded by advances in metallurgy that paved the way for the discovery of bronze. The alloy is created by joining copper with tin or arsenic, forming a substance far more durable and easy to work with than stone or even wrought iron. By the time of the Trojan War, the hardened metal dominated the battlefield, being used to forge anything from spearheads to shields, and led to the invention of the Naue Type II sword, a far superior blade that could slash through armour without breaking at the hilt. 	true
ui_text_replacements_localised_text_hp_title_shoot_while_moving	Shoot While Moving	true
ui_text_replacements_localised_text_army_cap_tooltip	Current/maximum number of active [[img:icon_general]][[/img]]Heroes	true
ui_text_replacements_localised_text_agent_action_description_envoy_foreign_army	([[col:yellow]]Decrease foreign army campaign movement range.[[/col]])	true
ui_text_replacements_localised_text_troy_tutorial_tp_motivation	Each non-epic Hero has а motivation level which depends on a personal Motivation trait. Always take both into account as Hero performance is governed by them.	true
ui_text_replacements_localised_text_troy_early_game_mission_make_non_aggression_pact_title_1	The Path of Peace	true
ui_text_replacements_localised_text_hp_title_diplomacy_screen	Diplomacy Panel	true
ui_text_replacements_localised_text_troy_effect_text_agent_spy_damage_enemy_building	%+n% damage to enemy buildings	true
ui_text_replacements_localised_text_hp_hero_achilles_fm_greatest_04	Whenever Achilles has defeated all available rivals, he is considered a living legend by everyone. This grants him a powerful bonus that will remain in effect until he encounters a new challenger.	true
ui_text_replacements_localised_text_hp_title_village_of_mycenae	Village of Mycenae	true
ui_text_replacements_localised_text_hp_title_bronze_forge_settlement	Bronze Forge Settlement	true
ui_text_replacements_localised_text_hp_title_unit_giant_skirmishers	Giant Skirmishers	true
ui_text_replacements_localised_text_cloud_save_tooltip	When checked, manual saves will be stored on the cloud allowing the campaign to be continued on any computer logged into this account. [[col:yellow]]Manual saves will no longer be written to your hard-drive.[[/col]]	true
ui_text_replacements_localised_text_hp_title_charioteer_ceremonies	Charioteer Ceremonies	true
ui_text_replacements_localised_text_hp_title_frenzy	Frenzy	true
ui_text_replacements_localised_text_hp_hyppolyta_dlc1_trial_gardens	Trial Gardens	true
ui_text_replacements_localised_text_hp_title_hector_troy_of_hector	Hector (Troy of Hector)	true
ui_text_replacements_localised_text_hp_title_spear_&_shield_riders	Spear & Shield Riders	true
ui_text_replacements_localised_text_hp_description_battle_interface_intro	The battle HUD consists of several panels containing much useful information to help you attain victory. The central Army panel displays all basic information about your army and enables you to select units, issue orders to them, or switch on abilities where appropriate. Most of the management required to fight the battle occurs here.	true
ui_text_replacements_localised_text_hp_agent_actions_priestess_venerate_desc	The priestess assuages the fears and worries of the local villagers, putting their minds at ease and increasing happiness in the local region. 	true
ui_text_replacements_localised_text_hp_title_unit_ability_mounted	Mounted	true
ui_text_replacements_localised_text_hp_title_skirmish_chariots	Skirmish Chariots	true
ui_text_replacements_localised_text_hp_title_building_target_stands	Target Stands	true
ui_text_replacements_localised_text_hp_title_farming_grain	Farming: Grain	true
ui_text_replacements_localised_text_difficulty_campaign_desc_normal	[[col:yellow]]Campaign: [[/col]]Enemy factions are not affected by significant penalties or bonuses and plan their moves with greater care.	true
ui_text_replacements_localised_text_effect_scopes_character_own_vs_own_settlement	upon successful action on own settlement	true
ui_text_replacements_localised_text_troy_dlc1_st_construction_6	Click here to recruit Heroes and create new horde armies. New armies appear next to the currently-selected army.	true
ui_text_replacements_localised_text_troy_main_fm_lycian_guild_gold_cost_ask_goods_tooltip	A bag of gold will ensure the shipment's safe and timely arrival. The more goods we receive, the heavier the bag will have to be!	true
ui_text_replacements_localised_text_troy_gods_effect_bundle_athena_prayer_desc	Mighty Athena grants us wisdom and valour.	true
ui_text_replacements_localised_text_hp_title_building_caravan_station	Caravan Station	true
ui_text_replacements_localised_text_hp_building_description_main_core_mountain_hunter	Warriors of the Aegean thought of hunting as a valorous and noble activity, both a rite of passage for young men and a form of training for warfare. Hunters tracked their prey using similar weapons to those they carried in combat: representations in art dating to the time of the Trojan War depict soldiers facing fearsome animals such as lions with shields, bows, and spears. For this reason, Artemis, goddess of the hunt and twin sister to Apollo, was favoured across the region; even the mighty Spartans of the Classical period offered her a sacrifice before undertaking any military campaign.	true
ui_text_replacements_localised_text_hp_descripton_unit_weight_class_heavy_cavalry	Heavy cavalry are slow but tough and can wreak havoc in the enemy's lines with their devastating charge punching through all but the toughest and heaviest units. 	true
ui_text_replacements_localised_text_hp_building_description_main_core_bronze_smelter	Most metals occur in nature primarily as minerals and require smelting to separate them from other components such as silica and alumina. The ores are first roasted in open air to produce oxides, then heated at high temperatures to turn them into metal. While the elements required to create bronze were known as far back as 5500BC, it took three thousand years until the discovery of the alloy, created by combining copper and tin to form a sturdier, easier-to-cast substance that would revolutionise warfare around the Aegean and beyond.	true
ui_text_replacements_localised_text_frontend_hip_fm_amazon_kingdom_3	[[img:hippolyta_flag]][[/img]]Feats allow you to rank-up units and Heroes, instantly complete research, improve diplomatic deals, and upgrade your main buildings.	true
ui_text_replacements_localised_text_troy_main_character_details_skill_colour_ability_tooltip	Ability	true
ui_text_replacements_localised_text_hp_title_building_priams_palace_paris	Priam's Palace	true
ui_text_replacements_localised_text_hp_battle_types_autoresolve	When committing an army to battle on the campaign map, the Pre-battle panel will offer you the choice to auto-resolve the battle rather than controlling it directly. The game will then calculate the outcome and any casualties incurred on each side based on the relative strengths of the armies involved, any bonuses they gain from their generals, ancillaries and so forth, and whether one side has defences (such as a walled settlement or encampment). Before you auto-resolve, you will be offered a prediction as to the battle's outcome to help you decide.	true
ui_text_replacements_localised_text_hp_campaign_diplomacy_attitude_1	Diplomatic attitude is the measure of another faction-leading Hero's opinion of you, and are key to achieving beneficial deals via diplomacy. You can view attitudes by mousing over the colour-coded helmets in the faction list on the Diplomacy panel. This shows a breakdown of the reasons for each Hero's attitude, ranging from hostile (deep red) to trusted friend (deep green). The greater the extent to which you are approved of, the more likely it is that your deals will be agreed. The more deals that take place that are beneficial to the other side, the more they will like you.	true
ui_text_replacements_localised_text_hp_campaign_armies_heroes_3	Heroes come in multiple different classes, with different skill trees, arms and armour, and battlefield roles. They may also be equipped with ancillaries to further improve their effectiveness. See the section on Heroes for further details.	true
ui_text_replacements_localised_text_troy_main_fm_priam_obj_crush_the_enemy_title	Raze Achaean Settlements	true
ui_text_replacements_localised_text_hp_title_battle_time_limits	Time Limits	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_defender_reinvigorate	Reinvigorate	true
ui_text_replacements_localised_text_hp_title_campaign_army_movement	Army Movement	true
ui_text_replacements_localised_text_hp_gameplay_hero_archer_desc_01	Archers are Heroes who specialise in causing damage at range. They perform best when avoiding melee engagements and supporting frontline troops from a distance.	true
ui_text_replacements_localised_text_hp_hero_sarpedon_fm_precious_resources_05	Minoan Relics \\n \\n These precious relics from the ancient kingdom of Minos are said to please the gods and bolster Lycian influence.	true
ui_text_replacements_localised_text_hp_title_skill_savage_roar	Savage Roar	true
ui_text_replacements_localised_text_hp_description_unit_javelin	Shorter and lighter than a thrusting spear, the javelin could be thrown at an opponent from a great distance or wielded to great effect in narrow quarters. When used in conjunction with a figure-of-eight shield, it enabled its wielder to strike at an enemy from the safety of cover. The weapon, crafted from a wooden shaft and tipped with sharpened bronze, came in a variety of sizes and weights, depending on whether it was intended for use in melee combat or flung from afar.	true
ui_text_replacements_localised_text_troy_early_game_mission_settlement_upgrade	Developing a settlement increases the number of buildings that may be constructed within it. Expanding your facilities in this way will greatly improve your ability to defend your borders at home, and wage war abroad.\\n\\nA settlement may be developed by upgrading the first building within it, shown on the Province Overview panel. Growth points, earned in the province over time, must be spent in order to do this.\\n\\nLearn more about provincial growth [[url:script_link_growth]]here[[/url]].\\n\\nLearn more about building construction [[url:script_link_building_construction_and_dismantling]]here[[/url]].	true
ui_text_replacements_localised_text_hp_description_province_management	When a province is selected the Province Overview panel is displayed in the bottom left-hand corner of the screen. In it you can monitor several important factors, listed below:	true
ui_text_replacements_localised_text_hp_description_hero_abilities	Many units and characters have innate attributes which grant specific abilities and inform their tactical uses in battle. These abilities are noted in their description panels that appear on the left-hand side of the screen when selected.	true
ui_text_replacements_localised_text_troy_main_tutorial_scripted_tour_gods_and_favor_10	Currently, a hecatomb is being prepared. It must take place before you are able to order another.	true
ui_text_replacements_localised_text_hp_penthesilea_roster_dlc1_horsewomen	Horsewomen	true
ui_text_replacements_localised_text_public_order_rebellion_next_turn	At the current rate, there will be a rebellion in the next turn!	true
ui_text_replacements_localised_text_troy_main_fm_priam_obj_provide_for_the_people_factor	Ensured Population Happiness	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_warlord_leader_of_men	Can be toggled on or off. While on, the Hero and any nearby friendly units are granted bonus melee attack and defence.	true
ui_text_replacements_localised_text_hp_title_unit_young_spears	Young Spears	true
ui_text_replacements_localised_text_hp_title_unit_light_skirmishers	Light Skirmishers	true
ui_text_replacements_localised_text_hp_help_character_details_06	The Equipment tab covers all ancillaries that can be traded between Heroes. From the top, you can equip one weapon, one piece of armour, and one mount for each Hero, if any are available.	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_epic_aristeia	All Epic Heroes (faction leaders) have access to the "Aristeia" ability. This is a uniquely powerful battle ability which requires a high amount of rage to activate, and grants the Hero bonus armour and melee attack, negates all stamina loss and makes the Hero unbreakable.	true
ui_text_replacements_localised_text_hp_gameplay_campaign_victory_desc_02	You can track your progress towards personal and Total War victories on the Victory panel.	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_processions_to_athena	Processions to Athena	true
ui_text_replacements_localised_text_hp_description_battle_attributes	Attributes are the innate, 'passive' abilities that units can use to govern their capabilities in battle. As such, they do not generally have to be activated, although an attribute may bestow an ability activated by a button on the battle HUD. For example, some units are inherently fearsome, so their very presence in battle can cause fear in an enemy, reducing their morale. Similarly, some units can hide, enabling them to remain out of sight of enemies within a certain distance.	true
ui_text_replacements_localised_text_hp_title_odysseus_unit_roster	Odysseus Unit Roster	true
ui_text_replacements_localised_text_character_desc_troy_ama_warlord_warmonger	This Hero holds sway over friends and foes alike, her word emboldening her warriors and pushing them on to valorous action whilst chilling the hearts of her unfortunate enemies.	true
ui_text_replacements_localised_text_frontend_sar_fm_lycian_trade_3	[[img:lycia_flag]][[/img]]Exchange gold for precious resources from their territories.	true
ui_text_replacements_localised_text_hp_title_fighter	Fighter	true
ui_text_replacements_localised_text_building_title_replacement_training_grounds	Training Grounds	true
ui_text_replacements_localised_text_troy_st_divine_will_4	You will receive favour from the hecatomb as soon as you click on the tick button; resources are also spent at that point.	true
ui_text_replacements_localised_text_troy_effect_text_agent_spy_envoy_priestess_damage_enemy_garrison_mod	%n% damage to enemy garrison	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_buildings_influence_title	Spreading Influence	true
ui_text_replacements_localised_text_hp_title_troy_myth_dryads	Dryads	true
ui_text_replacements_localised_text_hp_title_unit_ability_hides_in_tallgrass	Experts in Hiding	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_venerate_desc	The envoy reminds the targeted settlement of the valorous actions of their forebears in order to inspire loyalty and increase happiness.	true
ui_text_replacements_localised_text_statistics_captives_released	Captives pardoned:	true
ui_text_replacements_localised_text_troy_st_char_screen_4	And here you can see a list of the effects this Hero uses while on the campaign map.	true
ui_text_replacements_localised_text_hp_title_unit_heavy_swordsmen	Heavy Swordsmen	true
ui_text_replacements_localised_text_hp_title_coastal_settlement	Coastal Settlement	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_dispensation_flavour_desc	The envoy administers the flow of resources, thus increasing the productivity of all villagers within the region in which he is present.	true
ui_text_replacements_localised_text_hp_penthesilea_roster_dlc1_warband	Warband	true
ui_text_replacements_localised_text_troy_main_realm_mission_description_1	It is known that whoever unites these lands under his rule can claim the title of 	true
ui_text_replacements_localised_text_hp_gameplay_trojan_horses_poseidon_desc_03	Such an earthquake striking Troy will severely damage its walls and leave its garrison decimated. It is an ideal time for the enemies of Troy to strike, but should they fail to do so in a timely manner, Troy will hasten to rebuild.	true
ui_text_replacements_localised_text_hp_title_reinforcements_battle	Battle Reinforcements	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_astray_desc	By sowing confusion about their position within the targeted army’s ranks, the envoy decreases the enemy troops’ campaign movement.	true
ui_text_replacements_localised_text_frontend_aga_fm_king_of_men_3	[[img:mycenae_flag]][[/img]]Being in court increases a Hero's motivation.	true
ui_text_replacements_localised_text_hp_title_campaign_bankruptcy	Bankruptcy	true
ui_text_replacements_localised_text_hp_description_war	Although war can be avoided, it is nevertheless the primary driving force of all campaigns. War can be declared from the Diplomacy panel, which will automatically appear when carrying out an act of war on the campaign map (such as attacking a settlement or force that you were not previously at war with). When war is declared, you and your enemy can choose to call your allies to war. They may choose to decline this request, but this breaks their alliance and carries with it a diplomatic penalty.\\n\\nWar will persist until one side has been destroyed or until peace has been brokered through diplomacy.	true
ui_text_replacements_localised_text_hp_title_building_effigy_of_poseidon	Effigy of Poseidon	true
ui_text_replacements_localised_text_hp_description_faction_controls	To manage your faction you must balance the arts of economy, military strategy, diplomacy and many more.	true
ui_text_replacements_localised_text_hp_title_ares_rage	Ares' Rage	true
ui_text_replacements_localised_text_hp_title_altar_of_zeus	Altar of Zeus	true
ui_text_replacements_localised_text_hp_title_unit_ability_master_ambusher	Master Ambusher	true
ui_text_replacements_localised_text_hp_hero_agamemnon_motivation	When a foolish prince of Troy kidnaps his brother Menelaus’ wife Helen, King Agamemnon of Mycenae seizes the opportunity to satisfy his unrelenting hunger for glory and conquest. Using his brother’s craving for vengeance as his rallying cry, Agamemnon sets forth to rally the tribes of Achaea under his rule, then march against Troy itself. A ruthless, ambitious statesman, Agamemnon will stop at nothing to crush the opposition and claim the riches of Anatolia for himself… even if it means losing his own humanity in the process.	true
ui_text_replacements_localised_text_hp_title_unit_ambushers	Ambushers	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_infiltrate_target	Target: Enemy agent	true
ui_text_replacements_localised_text_hp_description_advanced_controls_4	Hold ALT and left-click and drag on a selection on the battlefield to move units in formation.	true
ui_text_replacements_localised_text_hp_title_battering_ram	Battering Ram	true
ui_text_replacements_localised_text_hp_title_unit_anatolian_slingers	Anatolian Slingers	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_venerate_title	Venerate the Ancestors	true
ui_text_replacements_localised_text_mount_chariot_melee_desc	This most sturdy, well-made heavy chariot is capable of bearing the Hero into combat and breaking through the toughest frontline with relative ease.	true
ui_text_replacements_localised_text_pop_surplus_cost_tooltip_troy_amazons_sbc_horde_amazons	Population surplus cost||This is the amount of [[img:icon_pop_surplus]][[/img]]population surplus required to construct this building. This cost can increase as you construct additional horde buildings.	true
ui_text_replacements_localised_text_hp_agent_actions_spy_poison_flavour_desc	The spy introduces a deadly toxin to the enemy army's water supply, making many very sick and killing others outright.	true
