key	text	tooltip
effects_description_troy_effect_agent_priestess_favour_all_gods_when_critical_success	Favour of all the gods: %+n% following an agent action's critical success	true
effects_description_troy_effect_building_defence_mod_region	%+n to defence skill of all units fighting in this region	true
effects_description_troy_effect_food_income_per_coastal_region	%+n {{tr:troy_effect_food_per_turn}} for each owned coastal region	true
effects_description_troy_effect_army_campaign_recruitment_points	Global recruitment capacity: %+n to global recruitment capacity	true
effects_description_troy_effect_economy_mod_all_resources	{{tr:troy_effect_text_economy_mod_all_resources}}	true
effects_description_troy_effect_agent_priest_available	Enables recruitment of priestesses	true
effects_description_troy_effect_hero_campaign_replenishment	%+n% to casualty replenishment rate of units in Hero's army	true
effects_description_troy_effect_hero_archer_ability_rapid_fire_spec_cost	"Swift of Heel (Cost)" specialisation	true
effects_description_troy_effect_hero_warlord_ability_battle_cry_replace	Replaces "Ares' Thunder" ability	true
effects_description_troy_effect_building_menelaus_elites_upkeep	%+n% to upkeep cost of Light Spear Runners and Renowned Laconian Axemen	true
effects_description_troy_effect_building_unit_upgarde_amazon_champions_dummy	{{tr:troy_effect_initiation_rite_tr}} Amazon Champions 	true
effects_description_troy_effect_buildings_gold_from_vassals	%+n {{tr:troy_effect_gold_per_turn}} per vassal	true
effects_description_troy_effect_add_outcome_building_cost_mod_main_buildings	{{tr:troy_effect_text_building_cost_mod_main_buildings}}	true
effects_description_troy_effect_building_morale_all_units_defending_siege	%+n% to morale of all units when under siege	true
effects_description_troy_effect_add_outcome_agent_gorgon_cursed_presence	[PH] [hidden]	true
effects_description_troy_trait_loyalty_favour_ares	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn and {{tr:hp_title_ares}} is Respected by your faction	true
effects_description_troy_effect_campaign_growth_all	%+n to growth	true
effects_description_troy_effect_agent_spy_envoy_priestess_fail_act_again	{{tr:troy_effect_text_agent_spy_envoy_priestess_fail_act_again}}	true
effects_description_troy_effect_building_aeneas_elites_rank_up	{{tr:effect_rank_up_faction_elites}}	true
effects_description_troy_effect_hero_campaign_stalk_spec_prevent_replenishment	Prevent enemy casualty replenishment in local enemy region	true
effects_description_troy_effect_unit_capacity_myth_giants_tier_2	Unit capacity: %+n\\nArmoured Giant Spearmen\\nGiant Bowmen	true
effects_description_troy_effect_add_outcome_agent_spy_poison_enemy_army_cannot_fail	{{tr:troy_effect_text_agent_spy_poison_enemy_army_cannot_fail}}	true
effects_description_troy_effect_agent_priestess_rituals_enemy_god_favour_mod	%+n% to favour of the gods from rituals in enemy settlements	true
effects_description_troy_main_fm_priam_heir_no_war_on_priam_dummy	{{tr:troy_main_fm_priam_heir_no_war_on_priam}}	true
effects_description_troy_effect_hero_achilles_unit_knights_vow_spec_shock	%+n% to upkeep cost of Achilles' elite units wielding two-handed weapons	true
effects_description_troy_effect_hero_all_ability_throw_rock	"Heraclean Throw" ability	true
effects_description_troy_effect_add_outcome_agent_critical_failure_not_wounded	{{tr:troy_effect_text_agent_critical_failure_not_wounded}}	true
effects_description_troy_agent_horde_action_record_seer_ritual	[PH] [hidden]	true
effects_description_troy_effect_agent_spy_growth_all	{{tr:troy_effect_text_agent_spy_growth_all}}	true
effects_description_troy_effect_hero_self_mount_spec_strength_speed	%+n% to battle speed of Hero on chariot	true
effects_description_troy_effect_hero_campaign_enemy_agent_failure_spec_cost	%+n% Increases the cost of enemy agent actions against this Hero's army	true
effects_description_troy_effect_building_recruitment_rank_all	{{tr:troy_effect_text_building_recruitment_rank_all}}	true
effects_description_troy_effect_hero_all_ability_duel_spec_armor	"Divine Challenge (Armour)" specialisation	true
effects_description_troy_effect_hero_warlord_ability_warning_shout_spec_radius	"Warning Shout (Radius)" specialisation	true
effects_description_troy_effect_horde_agent_satyr_effect_revelries	[PH] [hidden]	true
effects_description_troy_effect_economy_mod_food	%+n% {{tr:troy_effect_food_per_turn}}	true
effects_description_troy_dlc1_hero_unit_melee_defence_to_blood_oath_units	%+n% to melee defence for Bloodsworn units	true
effects_description_troy_effect_hero_fighter_ability_frenzy_replace	Replaces "Frenzy" ability	true
effects_description_troy_trait_loyalty_peace_danaans	 %+n to {{tr:troy_main_motivation}} after signing peace with a neighbouring Danaan faction	true
effects_description_troy_effect_agent_envoy_assist_settlement_influence	[PH] [hidden]	true
effects_description_troy_effect_agent_action_supply_base_established_fatigue	%+n% to success chance of establishing a Safe Heaven	true
effects_description_troy_effect_hero_aura_strength	Increases the aura strength of this Hero	true
effects_description_troy_effect_technology_melee_defence_swords_axes_clubs	%+n% to melee defence of sword, axe and club units	true
effects_description_troy_effect_building_melee_defence_on_recruitment	%+n to melee defence for all units on recruitment	true
effects_description_troy_effect_unit_capacity_myth_centaurs_tier_1	Unit capacity: %+n\\nCentaur Scouts	true
effects_description_troy_effect_economy_buildings_add_bronze	%+n {{tr:troy_effect_bronze_per_turn}}	true
effects_description_troy_effect_economy_mod_all_resources_flat_food	%+n to food	true
effects_description_troy_effect_gods_favour_mod_aphrodite_per_turn	Favour of Aphrodite: %+n per turn	true
effects_description_troy_effect_building_recruitment_cost_axes	%+n% to recruitment cost of axe units	true
effects_description_troy_effect_hero_campaign_lightning_strike_spec_ammo	%+n% to ammunition of friendly units when Hero attacks at night	true
effects_description_troy_effect_hero_defender_ability_heroic_resolve_replace	Replaces "Heraclean Resolve" ability	true
effects_description_troy_effect_gods_aristeia_points_offensive_ambush_mod	%+n% Aristeia gained by Heroes during offensive ambush battles	true
effects_description_troy_effect_technology_recruitment_cost_agents	%+n% to recruitment cost of all agents	true
effects_description_troy_effect_hero_warlord_ability_commanding_shout	"Heraclean Roar" ability	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_diplomacy_with_trojans	%+n to diplomatic relations with the Trojans	true
effects_description_troy_effect_hero_campaign_wounded_time_spec_line_of_sight	Increases the line of sight of Hero's army	true
effects_description_troy_effect_building_upkeep_axes	%+n% to upkeep cost of axe units	true
effects_description_troy_effect_hero_archer_precise_shot_spec_cd	"Apollo's Aim (Cost)" specialisation	true
effects_description_troy_effect_building_unit_upgarde_shielded_stoneslingers_dummy	{{tr:troy_effect_initiation_rite_tr}} Shielded Stoneslingers	true
effects_description_troy_main_effect_influence_factor_building	%+n to influence over this province	true
effects_description_troy_effect_agent_spy_poison_enemy_army_cannot_fail	{{tr:troy_effect_text_agent_spy_poison_enemy_army_cannot_fail}}	true
effects_description_troy_effect_army_morale_all_enemy_units_dummy_for_ares	{{tr:troy_effect_text_army_morale_all_enemy_units}}	true
effects_description_troy_effect_building_aeneas_mob_rable_recriutment_cost	%+n% to recruitment cost of Dardanian Sworn Fighters and Renowned Dardanian Sworn Fighters	true
effects_description_troy_effect_hero_fighter_ability_terrify_spec_melee_defence_reduction	"Terrify (Melee Defence)" specialisation	true
effects_description_troy_effect_economy_special_gold_ports	%+n to gold income per turn from sea trade	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_swordsmen_speed	%+n% to battle speed of sword units	true
effects_description_troy_effect_building_build_time_in_sea_shore_regions	 %+n to construction time in coastal regions	true
effects_description_troy_effect_army_morale_defending	%+n to morale when defending	true
effects_description_troy_effect_agent_envoy_plant_informant_range_mod	%+n% to line of sight of planted informant	true
effects_description_troy_effect_add_outcome_economy_mining_mod_stone	{{tr:troy_effect_text_economy_mining_mod_stone}}	true
effects_description_troy_effect_hero_all_ability_find_cover_replace	Replaces "Aegis of Zeus" ability	true
effects_description_troy_effect_hero_warlord_ability_marked_for_death_spec_morale	"Zeus' Wrath (Morale)" specialisation	true
effects_description_troy_effect_add_outcome_agent_priestess_sacrifice_bad_omen_morale_mod	{{tr:troy_effect_text_army_morale_all_enemy_units}}	true
effects_description_troy_main_effect_character_mod_loyalty_recruit	%+n to motivation of new Hero recruits	true
effects_description_troy_effect_army_morale_mult_defending	%+n% to morale of all units when defending	true
effects_description_troy_effect_missile_damage_javelins	%+n% to missile damage of javelin units	true
effects_description_effect_bundle_hero_influence_when_razing_dummy	%+n to influence after razing a settlement for 5 turns (when character is in a non-razed region)	true
effects_description_troy_effect_army_melee_attack_mod_all	{{tr:troy_effect_text_army_melee_attack_mod_all}}	true
effects_description_troy_effect_fm_spearmen_melee_defence	%+n% to melee defence of spear units	true
effects_description_troy_effect_army_income_from_sacking	%+n% to income from sacking settlements	true
effects_description_troy_effect_agent_enemy_success_rate	[PH] [hidden]	true
effects_description_troy_effect_hero_achilles_unit_knights_vow	%+n% to upkeep cost of Achilles' elite units	true
effects_description_troy_effect_campaign_colonisation_unit_cost_exemption	Colonising settlements does not cost soldiers from units	true
effects_description_troy_effect_army_enable_attribute_berserk	Our troops are prone to going berserk!	true
effects_description_troy_effect_army_melee_defence_all_armies_inland_open_field	%+n to melee defence of all units when fighting in the open	true
effects_description_troy_effect_hero_archer_ability_born_with_the_bow_spec_ias	"Centaur Drill (Increased Reload Speed)" specialisation	true
effects_description_troy_effect_hero_personal_aura_mod_defence	%+n% to aura size of Hero when defending	true
effects_description_troy_effect_enable_polyphemus	Enables the recruitment of Cyclops	true
effects_description_troy_effect_army_ammunitions_all	%+n% to ammunition of all missile units	true
effects_description_troy_effect_building_unit_upgarde_themyscira_chosen_dummy	{{tr:troy_effect_initiation_rite_tr}} Themyscira's Chosen	true
effects_description_troy_dlc1_hero_campaign_razing_spec_capture_bonus_resources_dummy	%+n% resources from war spoils	true
effects_description_troy_effect_priestess_ritual_favour_mod_hera	%+n% {{tr:troy_effect_desc_favour_from_rituals_mod}} {{tr:hp_title_hera}}	true
effects_description_troy_main_building_high_influence_food_production	{{tr:troy_main_building_high_influence}} %+n {{tr:troy_effect_food_per_turn}}	true
effects_description_troy_trait_loyalty_battle_defender	 %+n to {{tr:troy_main_motivation}} after this Hero wins a battle as the defender	true
effects_description_troy_effect_gods_favour_mod_ares	Favour of Ares: %+n	true
effects_description_troy_effect_add_outcome_army_upkeep_mod_all	{{tr:troy_effect_text_army_upkeep_mod_all}}	true
effects_description_troy_effect_hero_campaign_upkeep_spec_clubs	%+n% to upkeep cost of club units in Hero's army	true
effects_description_troy_effect_hero_archer_ability_poison_attacks_spec_speed	"Poison Attacks (Speed)" specialisation	true
effects_description_troy_effect_gods_corybantes	Unlocks recruitment of Corybantes	true
effects_description_troy_trait_loyalty_battle_bad_odds	 %+n to {{tr:troy_main_motivation}} after this Hero fights a battle against a stronger army	true
effects_description_troy_effect_hero_fighter_ability_bow_to_the_moirai_spec_rage	"Threads of Fate (Damage)" specialisation	true
effects_description_troy_effect_army_campaign_stance_public_order_hit_dummy	{{tr:public_order_effect}}: %+n in the raided province	true
effects_description_troy_effect_hero_warlord_ability_the_shout	"The Shout" ability	true
effects_description_troy_effect_unit_capacity_myth_centaurs_tier_2	Unit capacity: %+n\\nSavage Centaur Warriors	true
effects_description_troy_effect_hero_all_ability_divine_inspiration_spec_inspiration	"Heavenly Inspiration (Inspiration)" specialisation	true
effects_description_troy_trait_loyalty_kill_take_on_captives	 %+n to {{tr:troy_main_motivation}} after this Hero kills or takes on captives	true
effects_description_troy_effect_hero_all_ability_find_cover_spec_cd	"Aegis of Zeus (Resistance)" specialisation	true
effects_description_troy_effect_battle_speed_hero_chariots	The Hero gains %+n%  speed in battle while on a chariot	true
effects_description_troy_effect_agent_priestess_successful_action_vs_enemy_agents_lowers_enemy_favour	Enemy's favour of the gods reduced due to successful action vs enemy agents	true
effects_description_troy_effect_army_armour_piercing_damage_island_battles	"Hosted by Poseidon" ability: %+n% to armour-piercing damage during island battles	true
effects_description_troy_effect_agent_spy_replenishment_rate_own_army	[PH] [hidden]	true
effects_description_troy_trait_loyalty_favour_apollo	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn and {{tr:hp_title_apollo}} is Respected by your faction	true
effects_description_troy_effect_building_dummy_office_champion	Unlocks the position of "Lawagetas"	true
effects_description_troy_effect_hero_all_ability_find_cover	"Aegis of Zeus" ability	true
effects_description_troy_effect_dlc1_hero_warlord_embrace_of_ares	"Embrace of Ares" ability	true
effects_description_troy_effect_agent_envoy_fatigue_resistance_mod_stamina_embedded	{{tr:troy_main_agent_envoy_fatigue_embedded}}: %+n%	true
effects_description_troy_effect_add_outcome_gods_success_rate_agents	{{tr:troy_effect_text_gods_success_rate_agents}}	true
effects_description_troy_effect_hero_archer_ability_cheat_hades_spec_vigour	"Cheat Hades (Stamina)" specialisation	true
effects_description_troy_effect_economy_mining_add_gold	%+n {{tr:troy_effect_gold_per_turn}} (depletes local deposit)	true
effects_description_troy_effect_hero_mod_personal_aura_size	%+n% to aura size of Hero	true
effects_description_troy_effect_agent_spy_own_settlement_sight_mod	%+n% to line of sight of own settlement	true
effects_description_troy_effect_gods_favour_mod_zeus_per_turn	Favour of Zeus: %+n per turn	true
effects_description_troy_effect_hero_campaign_recruitment_cost	%+n% to recruitment cost of units in Hero's army	true
effects_description_troy_effect_hero_warlord_ability_marked_for_death	"Zeus' Wrath" ability	true
effects_description_troy_effect_gods_add_food	%+n to food production per turn in each region already producing food	true
effects_description_troy_effect_building_campaign_movement_provincewide	%+n% to campaign movement of armies starting in this province	true
effects_description_troy_effect_hero_unit_recruit_rank	%+n to recruit rank of all new units 	true
effects_description_troy_effect_hero_self_speed	%+n% to battle speed of Hero	true
effects_description_troy_effect_agent_priestess_divine_protection_poseidon_up_aphrodite_down	Favour of Poseidon: +4 per turn, Favour of Aphrodite: -2 per turn	true
effects_description_troy_effect_add_outcome_army_effect_morale_mod	{{tr:troy_effect_text_army_effect_text_morale_mod}}	true
effects_description_troy_effect_agent_priestess_sacrifice_good_omen_melee_attack_mod	%+n% to melee attack from good omens	true
effects_description_troy_effect_agent_agent_action_enable_dignitary_hinder_settlement_establish_supply_base	[PH] [hidden]	true
effects_description_troy_effect_agent_satyr_available	Enables recruitment of a satyr	true
effects_description_troy_effect_priestess_ritual_favour_mod_poseidon	%+n% {{tr:troy_effect_desc_favour_from_rituals_mod}} {{tr:hp_title_poseidon}}	true
effects_description_troy_effect_building_global_recruitment_aeneas_dummy	Grants access to global recruitment of Dardanian Sworn Fighters and Heavy Anatolian Spearmen	true
effects_description_troy_effect_add_outcome_agent_critical_failure_mod	{{tr:troy_effect_text_agent_critical_failure_mod}}	true
effects_description_troy_effect_hero_archer_ability_rapid_fire_replace	Replaces "Swift of Heel" ability	true
effects_description_troy_dlc1_effect_hero_upgrade_units_cost_reduction	%-n% cost for initiation rites	true
effects_description_troy_effect_hero_defender_ability_second_wind	"Divine Regeneration" ability	true
effects_description_troy_effect_building_morale_region	%+n to morale of all units fighting in this region	true
effects_description_troy_effect_building_unit_upgarde_toxoannases_dummy	{{tr:troy_effect_initiation_rite_tr}} Toxoannasses	true
effects_description_troy_effect_hero_fighter_ability_desecrate_the_fallen	"Humiliate the Dead" ability	true
effects_description_troy_effect_fm_trojan_alliance_regions_or_less_dummy	This alliance level is active at less than %n allied regions	true
effects_description_troy_effect_dlc1_amazon_horde_option_kill_captives_momentum	%+n to battle glory	true
effects_description_troy_effect_gods_enable_attribute_rampage	Our warriors are prone to going on the rampage!	true
effects_description_troy_effect_faction_diplomacy_athina	%+n to diplomatic relations with Athina	true
effects_description_troy_effect_hero_hector_unit_knights_vow_spec_spear	%+n% to upkeep cost of Hector's elite spear units	true
effects_description_troy_effect_agent_spy_own_settlement_sight_operational	[PH] Tell me what you are	true
effects_description_troy_effect_hero_warlord_seize_the_moment_spec_sunder	"Seize the Moment (Sunder Armour)" specialisation	true
effects_description_troy_effect_technology_diplomacy_trojans	%+n to diplomatic relations with the Trojans (Pelasgians, Leleges, Maeonians, Thracians)	true
effects_description_troy_effect_campaign_preview_build_attritional_immunity	[PH] [HIDDEN]	true
effects_description_troy_dlc1_effect_building_siren_pool_dummy	More sirens are available for recruitment after razing their mythic settlements with this army	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_ranged_damage	%+n% to missile damage of missile units	true
effects_description_troy_effect_dlc1_cavalry_charge	%+n% to charge of cavalry units	true
effects_description_troy_effect_technology_recruitment_cost_axes_swords_clubs	%+n% to recruitment cost of sword, axe and club units	true
effects_description_troy_effect_hero_warlord_ability_warning_shout_spec_defense	"Warning Shout (Defence)" specialisation	true
effects_description_troy_trait_loyalty_adjacent_region_not_enemy	 %+n to {{tr:troy_main_motivation}} if this Hero ends turn with no adjacent enemy region	true
effects_description_troy_effect_economy_add_deposit_bronze	%+n to bronze production capacity in this province	true
effects_description_troy_effect_hero_menelaus_unit_knights_vow_spec_melee	%+n% to upkeep cost of Menelaus' elite shielded infantry units	true
effects_description_troy_effect_hero_campaign_sacking_spec_building_damage	Causes greater damage to buildings when sacking	true
effects_description_troy_effect_building_melee_attack_on_recruitment	%+n to melee attack for all units on recruitment	true
effects_description_troy_effect_building_hector_elites_melee_defense	%+n% to melee defence of all Guards of Troy and Heavy Shock Spear units	true
effects_description_troy_effect_agent_spy_success_act_again	Replenishes action points if an agent action is successful	true
effects_description_troy_effect_hero_unit_melee_defence_spec_swords	%+n to melee defence of sword units in Hero's army	true
effects_description_troy_effect_decrees_favour_to_all	%+n to favour per turn of all the gods 	true
effects_description_troy_effect_army_morale_mult_when_attacking	%+n% to morale of all units when attacking	true
effects_description_troy_effect_economy_building_upkeep_add_bronze	%+n {{tr:troy_effect_bronze_per_turn	true
effects_description_troy_effect_hero_warlord_ability_march_on	"March of Hermes" ability	true
effects_description_troy_agent_action_record_seer_ritual	[PH] [hidden]	true
effects_description_troy_effect_hero_warlord_ability_commanding_shout_replace	Replaces "Heraclean Roar" ability	true
effects_description_troy_effect_hero_warlord_ability_armstice_replace	Replaces "Truce" ability	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_all_favour	Favour of all the gods: %+n	true
effects_description_troy_effect_army_missile_resistance_all	%+n% to missile resistance of all units	true
effects_description_troy_effect_hero_mount_chariot_dummy	Grants a chariot ancillary to the Hero	true
effects_description_troy_effect_economy_mod_food_buildings	%+n% {{tr:troy_effect_food_per_turn}} from buildings	true
effects_description_troy_trait_loyalty_confederation	 %+n to {{tr:troy_main_motivation}} after a confederation with another faction	true
effects_description_troy_effect_diplomacy_strategic_threat_attitude_all_factions_major	Major {{tr:strategic_threat_diplomatic_penalty_effect}}	true
effects_description_troy_effect_building_recruit_rank_envoy	%+n to recruitment rank of envoys in the province	true
effects_description_troy_effect_hero_defender_ability_care_for_fallen_replace	Replaces: "Favour of Asclepius" ability	true
effects_description_troy_effect_faction_settlement_walls_hidden	Main building cannot be manually repaired, but will be restored in a few turns.	true
effects_description_troy_effect_hero_campaign_lightning_strike_spec_aura_size	Increases the aura size of Hero in night battles	true
effects_description_troy_effect_unit_capacity_myth_centaurs_tier_3	Unit capacity: %+n\\nCentaur Champions\\nCentaur Elders	true
effects_description_troy_effect_technology_effect_add_wood	%+n {{tr:troy_effect_wood_per_turn}}	true
effects_description_troy_effect_hero_unit_range_spec_range_archers	%+n% to range of archer units	true
effects_description_troy_effect_hero_defender_ability_brace_spec_radius	"Immovable Force (Radius)" specialisation	true
effects_description_troy_effect_deal_evaluation_all	%+n to deal evaluation for all diplomatic agreements	true
effects_description_troy_effect_faction_diplomacy_troy	%+n to diplomatic relations with Troy	true
effects_description_troy_effect_missile_damage_defensive_siege	%+n% to missile damage of missile units in defensive siege battles	true
effects_description_troy_effect_hero_unit_vanguard_light_missile_infantry	Grants vanguard deployment to all light missile infantry in Hero's army	true
effects_description_troy_effect_agent_priestesss_block_points_replenishment	[PH] [hidden]	true
effects_description_troy_effect_building_foreign_recruitment_duration	%+n to recruitment time for all units recruited through Call to Arms	true
effects_description_troy_effect_hero_unit_morale_spec_clubs_mod	%+n% to morale of club units in Hero's army	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_resource_building_cost_reduction	%+n% construction cost of resource buildings	true
effects_description_troy_effect_economy_mod_wood_buildings	%+n% {{tr:troy_effect_wood_per_turn}} from buildings	true
effects_description_troy_effect_economy_other_add_stone	%+n {{tr:troy_effect_stone_per_turn}}	true
effects_description_troy_effect_technology_construction_time_military_buildings	%+n to construction time of all military buildings	true
effects_description_troy_effect_add_outcome_agent_spy_envoy_priestess_fail_act_again	{{tr:troy_effect_text_agent_spy_envoy_priestess_fail_act_again}}	true
effects_description_troy_effect_hero_self_mount_spec_strength_melee_defence	%+n% to melee defence of Hero on chariot	true
effects_description_troy_effect_army_myth_cyclops_upkeep	%+n% to upkeep cost of cyclops	true
effects_description_troy_effect_agent_spy_campaign_movement_mod_agent_enemy	{{tr:troy_effect_text_agent_spy_campaign_movement_mod_agent_enemy}}	true
effects_description_troy_effect_add_outcome_faction_unit_recruitment_points	{{tr:troy_effect_text_faction_unit_recruitment_points}}	true
effects_description_troy_effect_growth_in_influenced_province	%+n to growth in provinces with 60% own influence	true
effects_description_troy_effect_gods_spartoi_warriors	Unlocks recruitment of Spartoi	true
effects_description_troy_trait_loyalty_take_on_captives	 %+n to {{tr:troy_main_motivation}} after this Hero takes on captives	true
effects_description_troy_effect_agent_spy_replenishment_rate_hosting_army	%+n% to casualty replenishment rate of host army	true
effects_description_troy_effect_economy_special_bronze_wood_market	%+n to bronze income per turn from wood trade	true
effects_description_troy_effect_decrees_melee_defence_heavy_units	%+n% to melee defence of all heavy infantry units	true
effects_description_troy_effect_building_achilles_elites_melee_attack	%+n% to melee attack of all Thessalian Marines and Champions of Phthia units	true
effects_description_troy_effect_hero_defender_ability_brace_replace	Replaces "Immovable Force" ability	true
effects_description_troy_effect_add_outcome_economy_other_add_gold	%+n {{tr:troy_effect_gold_per_turn}} 	true
effects_description_troy_effect_economy_mod_stone	%+n% {{tr:troy_effect_stone_per_turn}}	true
effects_description_troy_effect_add_outcome_building_cost_mod_temples_all	{{tr:troy_effect_text_building_cost_mod_temples_all}}	true
effects_description_troy_effect_gods_favour_mod_poseidon_per_turn	Favour of Poseidon: %+n per turn	true
effects_description_troy_effect_hero_ability_challenge_replace	Replaces "Divine Challenge" ability	true
effects_description_troy_effect_agent_enemy_critical_failure_against_this_agent_mod	%+n% to critical failure chance of enemy agent actions against this agent	true
effects_description_troy_trait_loyalty_lose_cult_level	 %+n to {{tr:troy_main_motivation}} after losing a cult level with any god	true
effects_description_troy_effect_army_campaign_stance_growth_all_dummy	Growth: %+n in the raided province	true
effects_description_troy_effect_agent_priestess_divine_protection_ares	Favour of Ares: +2 per turn	true
effects_description_troy_effect_hero_warlord_ability_false_prophecy_spec_radius	"False Portent (Radius)" specialisation	true
effects_description_troy_effect_agent_spy_envoy_priestess_campaign_movement_mod_agent_own	%+n% to this agent's movement range	true
effects_description_troy_effect_army_battle_armour_mod_shield_units	 %+n to armour of all units with shields	true
effects_description_troy_effect_hero_self_charge	%+n to charge of Hero	true
effects_description_troy_trait_loyalty_loot_sack_raze_danaans	 %+n to {{tr:troy_main_motivation}} after this Hero loots, sacks or razes a Danaan settlement 	true
effects_description_troy_effect_hero_defender_ability_set_example_spec_twice	"Lead by Example (Charge)" specialisation	true
effects_description_troy_effect_agent_own_settlement_sight	[PH] [hidden]	true
effects_description_troy_effect_hero_fighter_ability_blind_rage_spec_dmg	"Ares' Rage (Damage)" specialisation	true
effects_description_troy_effect_campaign_building_trade_route_sea_hidden	[HIDDEN] %+n% possible trade routes	true
effects_description_troy_effect_hero_archer_ability_strafe	"Strafe" ability	true
effects_description_troy_effect_agent_envoy_arrest_unlock	Unlocks the ability of an envoy to arrest a foreign agent	true
effects_description_troy_effect_dlc1_hero_warlord_embrace_of_ares_spec_block_chance	"Embrace of Ares (Block Chance)" specialisation	true
effects_description_troy_effect_technology_beast_of_war	Unlocks a Trojan Horse siege tower	true
effects_description_troy_effect_agent_spy_poison_enemy_army	[PH] [hidden]	true
effects_description_troy_effect_army_charge_bonus_mod_enemy_when_we_attack	%+n% to charge bonus of all enemy armies when attacked	true
effects_description_troy_effect_hero_self_ranged_attack_spec_ammo	%+n% to ammunition of Hero	true
effects_description_troy_effect_hero_unit_morale_spec_spearmen_mod	%+n% to morale of spear units in Hero's army	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_trochilus_ancillary	Gain a “Master Charioteer” ancillary	true
effects_description_troy_effect_army_morale_all_enemy_units	{{tr:troy_effect_text_army_morale_all_enemy_units}}	true
effects_description_troy_effect_add_outcome_agent_envoy_movement_mod_armies_enemy	{{tr:troy_effect_text_agent_envoy_movement_mod_armies_enemy}}	true
effects_description_troy_effect_add_outcome_agent_envoy_alter_influence_acheans	{{tr:troy_effect_text_agent_envoy_alter_influence_acheans}}	true
effects_description_troy_effect_hero_archer_ability_poison_attacks_replace	Replaces "Poison Attacks" ability	true
effects_description_troy_effect_building_paris_elites_rank_up	{{tr:effect_rank_up_faction_elites}}	true
effects_description_troy_effect_hero_achilles_self_hitpoints_dummy	%+n% to Achilles' hitpoints	true
effects_description_troy_effect_decrees_recruitment_heavy_units	%+n% to recruitment cost of all heavy infantry units	true
effects_description_troy_effect_army_campaign_stance_begin_fatigued_4_tired	Stamina in battle: Tired	true
effects_description_troy_effect_hero_fighter_ability_heroic_resolve	"Heraclean Resolve" ability	true
effects_description_troy_effect_building_unit_upgarde_amazon_chargers_dummy	{{tr:troy_effect_initiation_rite_tr}} Amazon Chargers	true
effects_description_troy_effect_hero_self_fatigue_reduction	Grants fatigue reduction to the Hero	true
effects_description_troy_effect_decrees_production_buildings_cost	%+n% to construction cost of all production buildings	true
effects_description_troy_trait_loyalty_end_turn_mustering	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn in mustering stance	true
effects_description_troy_effect_army_campaign_movement_mod_armies	%+n% to campaign movement range of all armies	true
effects_description_troy_trait_loyalty_prayer_hecatomb	 %+n to {{tr:troy_main_motivation}} after making a prayer or a hecatomb	true
effects_description_troy_effect_army_upkeep_mod_all	{{tr:troy_effect_text_army_upkeep_mod_all}}	true
effects_description_troy_effect_army_morale_all_armies_inland_open_field	%+n to morale of all units when fighting in the open	true
effects_description_troy_effect_hero_self_weapon_strength	%+n to melee damage of Hero	true
effects_description_troy_effect_army_weapon_damage_mod_mult	{{tr:troy_effect_text_army_weapon_damage_mod_mult}}	true
effects_description_troy_effect_hero_campaign_agent_recruitment_rank_spec_cost	%+n% to cost of agent actions in local province	true
effects_description_troy_effect_faction_happiness_from_military_presence	%+n to happiness from military presence	true
effects_description_troy_effect_agent_spy_envoy_fail_is_nothing_hidden		true
effects_description_troy_effect_hero_campaign_holdout_spec_attrition_besieged	Attrition suffered by defender: %+n% when laying siege	true
effects_description_troy_effect_army_campaign_stance_march_retreat_dummy	Should the army be attacked, retreat will be impossible; if it loses the battle it will be wiped out	true
effects_description_troy_effect_hero_campaign_sacking	%+n% to income from sacking	true
effects_description_troy_effect_hero_defender_ability_brace	"Immovable Force" ability	true
effects_description_troy_effect_building_cost_mod_military_buildings	%+n% to construction cost of all military buildings	true
effects_description_troy_effect_hero_campaign_growth_spec_growth	%+n to growth in the local province	true
effects_description_troy_trait_loyalty_end_turn_temple	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn in a region with a temple	true
effects_description_troy_effect_army_ammunition_all_armies_inland_open_field	%+n to ammunition of all units when fighting in the open	true
effects_description_troy_effect_add_outcome_agent_spy_damage_enemy_building	{{tr:troy_effect_text_agent_spy_damage_enemy_building}}	true
effects_description_troy_effect_agent_priestess_divine_protection_aphrodite_up_poseidon_down	Favour of Aphrodite: +4 per turn, Favour of Poseidon: -2 per turn	true
effects_description_troy_effect_gods_zeus_knowing_destiny_5_dummy	…and one of the following paths to destiny:	true
effects_description_troy_effect_gods_add_stone	%n to stone production per turn in each region already producing stone	true
effects_description_troy_effect_agent_priestess_sacrifice_bad_omen_missile_damage_mod	%+n% to missile damage from bad omens	true
effects_description_troy_main_building_high_influence_growth_building	{{tr:troy_main_building_high_influence}}%+n to growth	true
effects_description_troy_effect_economy_special_bronze_coitasma	%+n to bronze income per turn from prospecting	true
