campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	new_field
	troy_main_hero_menelaus_unit_knights_vow_spec_shock	troy_hero_menelaus_skill_set		1.0	troy_main_hero_menelaus_unit_knights_vow_spec_shock	11.0		0	0	true	0
	troy_main_hero_unit_melee_defence	troy_hero_menelaus_skill_set		6.0	troy_main_hero_menelaus_unit_melee_defence	11.0		0	0	true	10
	troy_main_hero_unit_melee_defence_spec_siege	troy_hero_menelaus_skill_set		5.0	troy_main_hero_menelaus_unit_melee_defence_spec_siege	11.0		0	0	true	0
	troy_main_hero_unit_melee_defence_spec_sword	troy_hero_menelaus_skill_set		4.0	troy_main_hero_menelaus_unit_melee_defence_spec_sword	11.0		0	0	true	0
	troy_main_hero_unit_missile_damage	troy_hero_menelaus_skill_set		3.0	troy_main_hero_menelaus_unit_missile_damage	4.0		0	0	true	3
	troy_main_hero_unit_missile_damage_spec_ranged_experience_per_turn	troy_hero_menelaus_skill_set		2.0	troy_main_hero_menelaus_unit_missile_damage_spec_ranged_experience_per_turn	4.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction	troy_hero_menelaus_skill_set		6.0	troy_main_hero_menelaus_unit_vigour_loss_reduction	4.0		0	0	true	3
	troy_main_hero_unit_vigour_loss_reduction_spec_cap	troy_hero_menelaus_skill_set		5.0	troy_main_hero_menelaus_unit_vigour_loss_reduction_spec_cap	4.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction_spec_recovery	troy_hero_menelaus_skill_set		4.0	troy_main_hero_menelaus_unit_vigour_loss_reduction_spec_recovery	4.0		0	0	true	0
	troy_main_hero_unit_weapon_strength	troy_hero_menelaus_skill_set		6.0	troy_main_hero_menelaus_unit_weapon_strength	14.0		0	0	true	13
	troy_main_hero_unit_weapon_strength_spec_melee	troy_hero_menelaus_skill_set		5.0	troy_main_hero_menelaus_unit_weapon_strength_spec_melee	14.0		0	0	true	0
	troy_main_hero_unit_weapon_strength_spec_shock	troy_hero_menelaus_skill_set		4.0	troy_main_hero_menelaus_unit_weapon_strength_spec_shock	14.0		0	0	true	0
	troy_main_hero_ability_care_for_fallen	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_ability_care_for_fallen	7.0		0	0	true	6
	troy_main_hero_ability_care_for_fallen_spec_cooldown	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_ability_care_for_fallen_spec_cooldown	7.0		0	0	true	0
	troy_main_hero_ability_care_for_fallen_spec_heal	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_ability_care_for_fallen_spec_heal	7.0		0	0	true	0
	troy_main_hero_ability_false_prophecy	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_ability_false_prophecy	10.0		0	0	true	9
	troy_main_hero_ability_false_prophecy_spec_radius	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_ability_false_prophecy_spec_radius	10.0		0	0	true	0
	troy_main_hero_ability_false_prophecy_spec_strength	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_ability_false_prophecy_spec_strength	10.0		0	0	true	0
	troy_main_hero_ability_cheat_hades	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_ability_feign_death	2.0		0	0	true	1
	troy_main_hero_ability_cheat_hades_spec_vigour	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_ability_feign_death_spec_cost	2.0		0	0	true	0
	troy_main_hero_ability_cheat_hades_spec_defence	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_ability_feign_death_spec_stamina	2.0		0	0	true	0
	troy_main_hero_ability_insult	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_ability_insult	13.0		0	0	true	12
	troy_main_hero_ability_insult_spec_area	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_ability_insult_spec_aura	13.0		0	0	true	0
	troy_main_hero_ability_insult_spec_duration	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_ability_insult_spec_duration	13.0		0	0	true	0
	troy_main_hero_ability_multiple_shot	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_ability_multiple_shot	10.0		0	0	true	9
	troy_main_hero_ability_multiple_shot_spec_damage_close	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_ability_multiple_shot_spec_damage_close	10.0		0	0	true	0
	troy_main_hero_ability_multiple_shot_spec_knockback	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_ability_multiple_shot_spec_knockback	10.0		0	0	true	0
	troy_main_hero_ability_relentless_pursuit	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_ability_relentless_pursuit	1.0		1	0	true	0
	troy_main_hero_ability_set_example	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_ability_set_example	2.0		0	0	true	1
	troy_main_hero_ability_set_example_spec_leadership	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_ability_set_example_spec_leadership	2.0		0	0	true	0
	troy_main_hero_ability_set_example_spec_twice	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_ability_set_example_spec_twice	2.0		0	0	true	0
	troy_main_hero_ability_stalk	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_ability_stalk	7.0		0	0	true	6
	troy_main_hero_ability_stalk_spec_unspottable	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_ability_stalk_spec_unspottable	7.0		0	0	true	0
	troy_main_hero_ability_strafe	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_ability_strafe	13.0		0	0	true	12
	troy_main_hero_ability_strafe_spec_damage	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_ability_strafe_spec_damage	13.0		0	0	true	0
	troy_main_hero_ability_strafe_spec_speed	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_ability_strafe_spec_speed	13.0		0	0	true	0
	troy_main_hero_campaign_agent_recruitment_rank	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_campaign_agent_recruitment_rank	9.0		0	0	true	8
	troy_main_hero_campaign_agent_recruitment_rank_spec_cost	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_campaign_agent_recruitment_rank_spec_cost	9.0		0	0	true	0
	troy_main_hero_campaign_agent_recruitment_rank_spec_success_chance	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_campaign_agent_recruitment_rank_spec_success_chance	9.0		0	0	true	0
	troy_main_hero_campaign_ambush_success_defence	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_campaign_ambush_success	6.0		0	0	true	5
	troy_main_hero_campaign_ambush_success_defence_spec_attack_charge_movement	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_campaign_ambush_success_spec_attack_charge	6.0		0	0	true	0
	troy_main_hero_campaign_ambush_success_defence_spec_morale_hapiness	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_campaign_ambush_success_spec_movement	6.0		0	0	true	0
	troy_main_hero_campaign_campaign_movement	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_campaign_campaign_movement	11.0		0	0	true	10
	troy_main_hero_campaign_campaign_movement_spec_land	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_campaign_campaign_movement_spec_land	11.0		0	0	true	0
	troy_main_hero_campaign_campaign_movement_spec_naval	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_campaign_campaign_movement_spec_naval	11.0		0	0	true	0
	troy_main_hero_campaign_income_raiding_attrition	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_campaign_income_raiding_attrition	3.0		0	0	true	2
	troy_main_hero_campaign_income_raiding_attrition_spec_movement_attrition	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_campaign_income_raiding_attrition_spec_movement_attrition	3.0		0	0	true	0
	troy_main_hero_campaign_income_raiding_attrition_spec_replenishment	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_campaign_income_raiding_attrition_spec_replenishment	3.0		0	0	true	0
	troy_main_hero_campaign_sacking_razing	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_campaign_income_sacking_razing	6.0		0	0	true	5
	troy_main_hero_campaign_sacking_razing_spec_damage	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_campaign_income_sacking_razing_spec_damage	6.0		0	0	true	0
	troy_main_hero_campaign_sacking_razing_spec_replenishment	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_campaign_income_sacking_razing_spec_replenishment	6.0		0	0	true	0
	troy_main_hero_campaign_post_battle	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_campaign_post_battle	3.0		0	0	true	2
	troy_main_hero_campaign_post_battle_spec_favour	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_campaign_post_battle_spec_favour	3.0		0	0	true	0
	troy_main_hero_campaign_post_battle_spec_influence	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_campaign_post_battle_spec_influence	3.0		0	0	true	0
	troy_main_hero_campaign_replenishment	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_campaign_replenishment	9.0		0	0	true	8
	troy_main_hero_campaign_replenishment_spec_ally	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_campaign_replenishment_spec_ally	9.0		0	0	true	0
	troy_main_hero_campaign_replenishment_spec_enemy	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_campaign_replenishment_spec_enemy	9.0		0	0	true	0
	troy_main_hero_campaign_stalk	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_campaign_stalk	11.0		0	0	true	10
	troy_main_hero_campaign_stalk_spec_prevent_replenishment	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_campaign_stalk_spec_prevent_replenishment	11.0		0	0	true	0
	troy_main_hero_campaign_stalk_spec_speed	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_campaign_stalk_spec_speed	11.0		0	0	true	0
	troy_main_hero_self_cooldown	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_self_cooldown	12.0		0	0	true	11
	troy_main_hero_self_cooldown_spec_cost	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_self_cooldown_spec_cost	12.0		0	0	true	0
	troy_main_hero_self_missile_damage	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_self_missile_damage	5.0		0	0	true	4
	troy_main_hero_self_missile_damage_spec_attack_speed	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_self_missile_damage_spec_attack_speed	5.0		0	0	true	0
	troy_main_hero_self_missile_damage_spec_range	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_self_missile_damage_spec_range	5.0		0	0	true	0
	troy_main_hero_odysseus_self_mount_bow	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_self_mount	12.0		0	0	true	11
	troy_main_hero_odysseus_self_mount_bow_spec_sharpshooter	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_self_mount_bow_spec_sharpshooter	12.0		0	0	true	0
	troy_main_hero_odysseus_self_mount_bow_spec_support	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_self_mount_bow_spec_support	12.0		0	0	true	0
	troy_main_hero_self_range	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_self_range	5.0		0	0	true	4
	troy_main_hero_self_range_spec_ammo	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_self_range_spec_ammo	5.0		0	0	true	0
	troy_main_hero_self_range_spec_superrange	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_self_range_spec_superrange	5.0		0	0	true	0
	troy_main_hero_unit_ammunition	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_unit_ammunition	4.0		0	0	true	3
	troy_main_hero_unit_ammunition_spec_armour_piercing_missile_resistance_melee	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_unit_ammunition_spec_armour_piercing	4.0		0	0	true	0
	troy_main_hero_unit_ammunition_spec_attack_speed_missile_resistance_ranged	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_unit_ammunition_spec_attack_speed	4.0		0	0	true	0
	troy_main_hero_unit_leadership	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_unit_leadership	14.0		0	0	true	13
	troy_main_hero_unit_leadership_spec_axe	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_unit_leadership_spec_axe	14.0		0	0	true	0
	troy_main_hero_unit_leadership_spec_spears	troy_hero_odysseus_skill_set		1.0	troy_main_hero_odysseus_unit_leadership_spec_spears	14.0		0	0	true	0
	troy_main_hero_unit_missile_damage	troy_hero_odysseus_skill_set		3.0	troy_main_hero_odysseus_unit_missile_damage	8.0		0	0	true	7
	troy_main_hero_unit_missile_damage_spec_ranged_experience_per_turn	troy_hero_odysseus_skill_set		2.0	troy_main_hero_odysseus_unit_missile_damage_spec_ranged_experience_per_turn	8.0		0	0	true	0
	troy_main_hero_unit_range	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_unit_range	8.0		0	0	true	7
	troy_main_hero_unit_range_spec_archers	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_unit_range_spec_archers	8.0		0	0	true	0
	troy_main_hero_unit_range_spec_javelins	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_unit_range_spec_javelins	8.0		0	0	true	0
	troy_main_hero_unit_speed	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_unit_speed	14.0		0	0	true	13
	troy_main_hero_unit_speed_spec_land	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_unit_speed_spec_land	14.0		0	0	true	0
	troy_main_hero_unit_speed_spec_siege	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_unit_speed_spec_siege	14.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction	troy_hero_odysseus_skill_set		6.0	troy_main_hero_odysseus_unit_vigour_loss_reduction	4.0		0	0	true	3
	troy_main_hero_unit_vigour_loss_reduction_spec_cap	troy_hero_odysseus_skill_set		5.0	troy_main_hero_odysseus_unit_vigour_loss_reduction_spec_cap	4.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction_spec_recovery	troy_hero_odysseus_skill_set		4.0	troy_main_hero_odysseus_unit_vigour_loss_reduction_spec_recovery	4.0		0	0	true	0
	troy_main_hero_ability_battle_cry	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_ability_battle_cry	5.0		0	0	true	4
	troy_main_hero_ability_battle_cry_spec_armour	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_ability_battle_cry_spec_armour	5.0		0	0	true	0
	troy_main_hero_ability_battle_cry_spec_morale	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_ability_battle_cry_spec_leadership	5.0		0	0	true	0
	troy_main_hero_ability_born_with_the_bow	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_ability_born_with_the_bow	2.0		0	0	true	1
	troy_main_hero_ability_born_with_bow_spec_attack_speed	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_ability_born_with_the_bow_spec_attack_speed	2.0		0	0	true	0
	troy_main_hero_ability_born_with_bow_spec_battle_speed	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_ability_born_with_the_bow_spec_battle_speed	2.0		0	0	true	0
	troy_main_hero_ability_eagle_eye	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_ability_eagle_eye	14.0		0	0	true	13
	troy_main_hero_ability_eagle_eye_spec_armour_piercing	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_ability_eagle_eye_spec_armour_piercing	14.0		0	0	true	0
	troy_main_hero_ability_eagle_eye_spec_cost	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_ability_eagle_eye_spec_cost	14.0		0	0	true	0
	troy_main_hero_ability_cheat_hades	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_ability_feign_death	2.0		0	0	true	1
	troy_main_hero_ability_cheat_hades_spec_vigour	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_ability_feign_death_spec_cost	2.0		0	0	true	0
	troy_main_hero_ability_cheat_hades_spec_defence	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_ability_feign_death_spec_stamina	2.0		0	0	true	0
	troy_main_hero_ability_inspired_shots	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_ability_inspired_shots	14.0		0	0	true	13
	troy_main_hero_ability_inspired_shots_spec_cost	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_ability_inspired_shots_spec_cost	14.0		0	0	true	0
	troy_main_hero_ability_inspired_shots_spec_damage	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_ability_inspired_shots_spec_damage	14.0		0	0	true	0
	troy_main_hero_ability_precise_shot	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_ability_precise_shot	9.0		0	0	true	8
	troy_main_hero_ability_precise_shot_spec_cooldown	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_ability_precise_shot_spec_cooldown	9.0		0	0	true	0
	troy_main_hero_ability_precise_shot_spec_damage	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_ability_precise_shot_spec_damage	9.0		0	0	true	0
	troy_main_hero_ability_rapid_fire	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_ability_rapid_fire	5.0		0	0	true	4
	troy_main_hero_ability_rapid_fire_spec_cost	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_ability_rapid_fire_spec_cost	5.0		0	0	true	0
	troy_main_hero_ability_rapid_fire_spec_damage	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_ability_rapid_fire_spec_damage	5.0		0	0	true	0
	troy_main_hero_ability_relentless_pursuit	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_ability_relentless_pursuit	1.0		1	0	true	0
	troy_main_hero_ability_apollos_rain	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_ability_volley	9.0		0	0	true	8
	troy_main_hero_ability_apollos_rain_spec_armour_piercing	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_ability_volley_spec_area	9.0		0	0	true	0
	troy_main_hero_ability_apollos_rain_spec_range	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_ability_volley_spec_duration	9.0		0	0	true	0
	troy_main_hero_campaign_agent_recruitment_rank	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_campaign_agent_recruitment_rank	7.0		0	0	true	6
	troy_main_hero_campaign_agent_recruitment_rank_spec_cost	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_campaign_agent_recruitment_rank_spec_cost	7.0		0	0	true	0
	troy_main_hero_campaign_agent_recruitment_rank_spec_success_chance	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_campaign_agent_recruitment_rank_spec_success_chance	7.0		0	0	true	0
	troy_main_hero_campaign_ambush_success_defence	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_campaign_ambush_success	10.0		0	0	true	9
	troy_main_hero_campaign_ambush_success_defence_spec_attack_charge_movement	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_campaign_ambush_success_spec_attack_charge	10.0		0	0	true	0
	troy_main_hero_campaign_ambush_success_defence_spec_morale_hapiness	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_campaign_ambush_success_spec_movement	10.0		0	0	true	0
	troy_main_hero_campaign_campaign_movement	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_campaign_campaign_movement	12.0		0	0	true	11
	troy_main_hero_campaign_campaign_movement_spec_land	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_campaign_campaign_movement_spec_land	12.0		0	0	true	0
	troy_main_hero_campaign_campaign_movement_spec_naval	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_campaign_campaign_movement_spec_naval	12.0		0	0	true	0
	troy_main_hero_campaign_lightning_strike	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_campaign_lightning_strike	12.0		0	0	true	11
	troy_main_hero_campaign_lightning_strike_spec_ammo	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_campaign_lightning_strike_spec_ammo	12.0		0	0	true	0
	troy_main_hero_campaign_lightning_strike_spec_aura_size_strength	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_campaign_lightning_strike_spec_aura_size_strength	12.0		0	0	true	0
	troy_main_hero_campaign_recruitment_capacity	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_campaign_recruitment_capacity	10.0		0	0	true	9
	troy_main_hero_campaign_recruitment_capacity_spec_strength	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_campaign_recruitment_capacity_spec_strength	10.0		0	0	true	0
	troy_main_hero_campaign_sacking_razing	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_campaign_sacking_razing	7.0		0	0	true	6
	troy_main_hero_campaign_sacking_razing_spec_damage	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_campaign_sacking_razing_spec_damage	7.0		0	0	true	0
	troy_main_hero_campaign_sacking_razing_spec_replenishment	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_campaign_sacking_razing_spec_replenishment	7.0		0	0	true	0
	troy_main_hero_self_missile_armour_piercing	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_self_armour_piercing	3.0		0	0	true	2
	troy_main_hero_self_missile_armour_piercing_spec_strength	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_self_armour_piercing_spec_strength	3.0		0	0	true	0
	troy_main_hero_self_cooldown	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_self_cooldown	13.0		0	0	true	12
	troy_main_hero_self_cooldown_spec_cost	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_self_cooldown_spec_cost	13.0		0	0	true	0
	troy_main_hero_paris_self_enemy_achaeans	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_self_enemy_achaeans	8.0		0	0	true	7
	troy_main_hero_self_enemy_achaeans_spec_achilles	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_self_enemy_achaeans_spec_achilles	8.0		0	0	true	0
	troy_main_hero_self_enemy_achaeans_spec_menelaus	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_self_enemy_achaeans_spec_menelaus	8.0		0	0	true	0
	troy_main_hero_self_missile_damage	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_self_missile_damage	3.0		0	0	true	2
	troy_main_hero_self_missile_damage_spec_attack_speed	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_self_missile_damage_spec_attack_speed	3.0		0	0	true	0
	troy_main_hero_self_missile_damage_spec_range	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_self_missile_damage_spec_range	3.0		0	0	true	0
	troy_main_hero_paris_self_mount_bow	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_self_mount	13.0		0	0	true	12
	troy_main_hero_paris_self_mount_bow_spec_sharpshooter	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_self_mount_bow_spec_sharpshooter	13.0		0	0	true	0
	troy_main_hero_paris_self_mount_bow_spec_support	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_self_mount_bow_spec_support	13.0		0	0	true	0
	troy_main_hero_self_armour	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_self_self_armour	8.0		0	0	true	7
	troy_main_hero_self_armour_spec_melee	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_self_self_armour_spec_melee	8.0		0	0	true	0
	troy_main_hero_self_armour_spec_missile	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_self_self_armour_spec_missile	8.0		0	0	true	0
	troy_main_hero_self_speed	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_self_speed	6.0		0	0	true	5
	troy_main_hero_self_speed_spec_superspeed	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_self_speed_spec_superspeed	6.0		0	0	true	0
	troy_main_hero_self_vigour	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_self_vigour	6.0		0	0	true	5
	troy_main_hero_self_vigour_spec_loss_reduction_charge	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_self_vigour_spec_loss_reduction_charge	6.0		0	0	true	0
	troy_main_hero_self_vigour_spec_rage_reduction	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_self_vigour_spec_rage_reduction	6.0		0	0	true	0
	troy_main_hero_unit_ammunition	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_unit_ammunition	4.0		0	0	true	3
	troy_main_hero_unit_ammunition_spec_armour_piercing_missile_resistance_melee	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_unit_ammunition_spec_armour_piercing	4.0		0	0	true	0
	troy_main_hero_unit_ammunition_spec_attack_speed_missile_resistance_ranged	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_unit_ammunition_spec_attack_speed	4.0		0	0	true	0
	troy_main_hero_unit_missile_damage	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_unit_missile_damage	11.0		0	0	true	10
	troy_main_hero_unit_missile_damage_spec_ranged_experience_per_turn	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_unit_missile_damage_spec_ranged_experience_per_turn	11.0		0	0	true	0
	troy_main_hero_unit_range	troy_hero_paris_skill_set		3.0	troy_main_hero_paris_unit_range	11.0		0	0	true	10
	troy_main_hero_unit_range_spec_archers	troy_hero_paris_skill_set		2.0	troy_main_hero_paris_unit_range_spec_archers	11.0		0	0	true	0
	troy_main_hero_unit_range_spec_javelins	troy_hero_paris_skill_set		1.0	troy_main_hero_paris_unit_range_spec_javelins	11.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction	troy_hero_paris_skill_set		6.0	troy_main_hero_paris_unit_vigour_loss_reduction	4.0		0	0	true	3
	troy_main_hero_unit_vigour_loss_reduction_spec_cap	troy_hero_paris_skill_set		5.0	troy_main_hero_paris_unit_vigour_loss_reduction_spec_cap	4.0		0	0	true	0
	troy_main_hero_unit_vigour_loss_reduction_spec_recovery	troy_hero_paris_skill_set		4.0	troy_main_hero_paris_unit_vigour_loss_reduction_spec_recovery	4.0		0	0	true	0
	troy_main_hero_ability_adrenaline_rush	troy_hero_sarpedon_skill_set		3.0	troy_main_hero_sarpedon_ability_adrenaline_rush	2.0		0	0	true	1
	troy_main_hero_ability_adrenaline_rush_spec_cooldown	troy_hero_sarpedon_skill_set		2.0	troy_main_hero_sarpedon_ability_adrenaline_rush_spec_cooldown	2.0		0	0	true	0
	troy_main_hero_ability_adrenaline_rush_spec_speed	troy_hero_sarpedon_skill_set		1.0	troy_main_hero_sarpedon_ability_adrenaline_rush_spec_speed	2.0		0	0	true	0
	troy_main_hero_ability_hallowed_ground	troy_hero_sarpedon_skill_set		3.0	troy_main_hero_sarpedon_ability_consecrated_ground	14.0		0	0	true	13
	troy_main_hero_ability_hallowed_ground_spec_duration	troy_hero_sarpedon_skill_set		2.0	troy_main_hero_sarpedon_ability_consecrated_ground_spec_cost	14.0		0	0	true	0
	troy_main_hero_ability_hallowed_ground_spec_area	troy_hero_sarpedon_skill_set		1.0	troy_main_hero_sarpedon_ability_consecrated_ground_spec_duration	14.0		0	0	true	0
	troy_main_hero_ability_false_prophecy	troy_hero_sarpedon_skill_set		6.0	troy_main_hero_sarpedon_ability_false_prophecy	9.0		0	0	true	8
	troy_main_hero_ability_false_prophecy_spec_radius	troy_hero_sarpedon_skill_set		5.0	troy_main_hero_sarpedon_ability_false_prophecy_spec_radius	9.0		0	0	true	0
	troy_main_hero_ability_false_prophecy_spec_strength	troy_hero_sarpedon_skill_set		4.0	troy_main_hero_sarpedon_ability_false_prophecy_spec_strength	9.0		0	0	true	0
	troy_main_hero_ability_insult	troy_hero_sarpedon_skill_set		6.0	troy_main_hero_sarpedon_ability_insult	14.0		0	0	true	13
